PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
39883954,170046253,0,21190,116,42,117,50494833,0,0,0,
39883199,170099409,0,19839,117,64,116,50489486,0,0,0,
39861169,170024559,0,21094,128,112,118,50472911,0,0,0,
39885955,164269332,0,19413,114,84,114,50477636,0,0,0,
39879870,162718956,0,20449,117,44,119,50456834,0,0,0,
39883056,162615836,0,16035,119,18,118,50481566,0,0,0,
39882682,162604427,0,18140,118,37,118,50487812,0,0,0,
37965269,162655141,0,20463,117,43,80,50483236,0,0,0,
37304099,162663422,0,19062,118,15,40,50489779,0,0,0,
37269745,162638904,0,19719,118,27,40,50512241,0,0,0,
37297841,162648968,0,21768,118,31,41,50528856,0,0,0,
37324454,162756928,0,22066,93,58,42,49083074,0,0,0,
37349322,162759309,0,24322,60,4,42,48298119,0,0,0,
37263065,162498412,0,20448,62,43,40,48286919,0,0,0,
37347273,162532815,0,24025,63,32,41,48356166,0,0,0,
38767049,166704795,0,24052,62,23,65,48296357,0,0,0,
41242688,173687949,0,24523,62,24,110,48307826,0,0,0,
43686505,180591409,0,27412,63,13,110,48304265,0,0,0,
46150560,187622407,3,27600,279,48,333,48391129,0,3,0,
48512895,194280246,0,26878,68,23,121,48313251,0,0,0,
39888304,170017925,0,24006,53,19,112,47438573,0,0,0,
39886400,169975346,0,28444,52,44,111,45353860,0,0,0,
39887637,169980472,0,27321,52,40,111,43282918,0,0,0,
39886485,170023087,0,26116,72,30,111,42124029,0,0,0,
49845746,198181099,0,28005,114,21,113,42102392,0,0,0,
49846986,198173109,0,24418,115,27,116,42101375,0,0,0,
49847936,198239388,0,25600,113,20,114,42105811,0,0,0,
49850158,198257785,0,26327,115,47,113,42115652,0,0,0,
39883755,170049028,0,21847,117,31,173,50497602,0,0,0,
39886221,170090456,0,20203,117,41,115,50493629,0,0,0,
39880573,170106383,0,20159,115,19,114,50488693,0,0,0,
39882661,167634360,0,20404,114,22,114,50486546,0,0,0,
39880139,162723175,0,19766,118,21,123,50444441,0,0,0,
39882080,162616906,0,19999,117,46,117,50485969,0,0,0,
39883822,162620201,0,20912,119,23,118,50486106,0,0,0,
39213663,162599459,0,17502,115,39,80,50485621,0,0,0,
37259515,162566141,0,18492,116,24,40,50499183,0,0,0,
37286724,162658243,0,22075,117,42,41,50512528,0,0,0,
37285659,162635390,0,19801,119,10,40,50517320,0,0,0,
37327376,162816592,0,18165,97,39,45,50104105,0,0,0,
37335400,162731972,0,23023,61,38,43,48309817,0,0,0,
37292341,162570806,0,24899,61,22,40,48304617,0,0,0,
37274616,162508339,0,23161,63,23,40,48298176,0,0,0,
37589553,163379300,0,23446,64,58,71,48361167,0,0,0,
39988032,170201850,0,20767,62,53,110,48304996,0,0,0,
42443176,177054947,0,27269,63,8,110,48307570,0,0,0,
44904542,184069722,0,24307,63,30,110,48304970,0,0,0,
47359758,191043587,0,25976,63,42,108,48293471,0,0,0,
49831084,197988464,0,25578,62,53,108,48315406,0,0,0,
39886579,169995243,0,27819,52,31,112,46300912,0,0,0,
39849012,169841929,0,26871,52,14,113,44243380,0,0,0,
39885247,169990253,0,29269,52,45,110,42138925,0,0,0,
39886532,170013927,0,26246,69,6,110,42118175,0,0,0,
49848645,198295099,0,24538,114,28,114,42121124,0,0,0,
49848507,198244875,0,26033,114,24,114,42106556,0,0,0,
49851517,198212160,0,28168,117,76,119,42100715,0,0,0,
49848595,198253231,0,27340,113,33,113,42093231,0,0,0,
39882326,170034142,0,22592,118,21,116,50481245,0,0,0,
39883826,170132479,0,20266,116,25,115,50509114,0,0,0,
39881652,170134175,0,20747,117,46,114,50492921,0,0,0,
39884513,163960965,0,20966,114,42,113,50484571,0,0,0,
39881424,162538557,0,19232,118,26,119,50493143,0,0,0,
39885535,162586628,0,18852,117,56,117,50486455,0,0,0,
39882411,162595836,0,19443,119,42,118,50476514,0,0,0,
37782119,162593678,0,19525,116,15,80,50492290,0,0,0,
37266202,162580044,0,20346,117,40,41,50508264,0,0,0,
37269010,162620450,0,19319,118,0,40,50527446,0,0,0,
37335280,162661984,0,20470,121,31,42,50536536,0,0,0,
37293853,162686542,0,22654,96,34,44,48909875,0,0,0,
37275623,162547242,0,21622,61,15,40,48296635,0,0,0,
37292227,162543292,0,24247,62,103,40,48312503,0,0,0,
37307972,162593428,0,21051,65,78,42,48320929,0,0,0,
39066072,167431133,0,22927,61,47,66,48311319,0,0,0,
41481165,174303784,0,25981,71,65,119,48320492,0,0,0,
43904326,181245525,0,24224,63,81,110,48320897,0,0,0,
46333444,188037171,0,26374,61,84,109,48333370,0,0,0,
48746123,194956687,0,24439,60,47,108,48308644,0,0,0,
39884177,169978559,0,26080,52,26,111,47219834,0,0,0,
39889478,170000815,0,24175,50,31,110,45137399,0,0,0,
39888447,170012720,0,25104,53,63,111,43055986,0,0,0,
39886067,169948072,0,27585,71,8,109,42109610,0,0,0,
49849309,198183213,0,28318,114,71,114,42101947,0,0,0,
