PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
225034,315,11327,0,9,120,3,
221911,427579,8156,0,9,117,6,
223497,430248,11405,0,9,17,3,
222834,427566,11405,0,9,95,0,
35914,430355,11327,0,9,104,7,
222963,430280,11405,0,4,111,3,
226557,433065,11405,0,4,107,11,
224391,315,11327,0,9,105,8,
224041,433140,8156,0,9,120,4,
223698,427602,11405,0,9,19,10,
222461,429970,11405,0,9,102,0,
35949,433108,11327,0,9,105,7,
223894,427591,11405,0,4,114,8,
223148,430365,11405,0,4,115,3,
221333,315,11327,0,9,112,3,
222846,430105,8156,0,9,129,3,
226319,433014,11405,0,9,16,8,
228172,433102,11405,0,9,100,0,
35975,430263,11327,0,9,105,3,
224853,433152,11405,0,4,111,5,
225693,435933,11405,0,4,110,3,
219391,315,11327,0,9,107,3,
223994,427502,8156,0,9,130,7,
222375,430380,11405,0,9,21,4,
222319,430387,11405,0,9,106,0,
35978,430341,11327,0,9,104,2,
226101,432985,11405,0,4,114,8,
224033,430140,11405,0,4,111,2,
224732,315,11327,0,9,112,3,
225076,429975,8156,0,9,118,16,
223695,432860,11405,0,9,19,4,
224101,433139,11405,0,9,109,0,
35888,433134,11327,0,9,102,5,
224701,433152,11405,0,4,109,5,
224892,430347,11405,0,4,119,12,
224982,315,11327,0,9,109,6,
224096,433146,8156,0,9,113,5,
224903,430358,11405,0,9,18,9,
223661,430372,11405,0,9,101,0,
35913,430352,11327,0,9,99,9,
223732,430359,11405,0,4,117,8,
223519,427356,11405,0,4,104,9,
224521,315,11327,0,9,120,10,
225197,430180,8156,0,9,118,10,
224412,433173,11405,0,9,16,7,
223839,430336,11405,0,9,95,0,
35970,430306,11327,0,9,101,7,
223401,430390,11405,0,4,106,6,
221424,315,11327,0,9,100,8,
224241,315,11327,0,9,114,9,
223056,430379,8156,0,9,113,4,
224098,432873,11405,0,9,22,3,
221766,429928,11405,0,9,97,0,
35948,430363,11327,0,9,102,2,
222398,430384,11405,0,4,110,3,
225326,315,11327,0,9,101,8,
225670,315,11327,0,9,118,7,
227362,433042,8156,0,9,120,14,
223956,430240,11405,0,9,18,4,
224564,430388,11405,0,9,98,0,
35930,432862,11327,0,9,101,6,
225658,433153,11405,0,4,109,6,
226349,315,11327,0,9,113,8,
221306,315,11327,0,9,135,6,
224876,430360,8156,0,9,116,9,
224304,433126,11405,0,9,19,3,
223079,427576,11405,0,9,96,0,
35917,430298,11327,0,9,106,4,
223803,430367,11405,0,4,113,7,
221405,315,11327,0,9,112,3,
223055,315,11327,0,9,128,4,
221514,429984,8156,0,9,121,5,
219788,422082,11405,0,9,16,4,
225308,432921,11405,0,9,99,0,
36210,430372,11327,0,9,104,10,
222698,430102,11405,0,4,114,3,
225362,315,11327,0,9,107,2,
223847,315,11327,0,9,118,11,
225307,430288,8156,0,9,113,10,
223672,430360,11405,0,9,19,8,
221256,429977,11405,0,9,105,0,
35930,429970,11327,0,9,98,7,
222817,427615,11405,0,4,115,4,
223730,315,11327,0,9,117,3,
221557,315,11327,0,9,117,4,
224332,430342,8156,0,9,121,10,
224754,433117,11405,0,9,20,5,
223808,430334,11405,0,9,106,0,
36235,433163,11327,0,9,101,5,
223957,430366,11405,0,4,104,8,
224915,315,11327,0,9,109,11,
226112,315,11327,0,9,129,10,
223057,430378,8156,0,9,124,4,
222555,430357,11405,0,9,20,4,
223775,430369,11405,0,9,104,0,
35897,427546,11327,0,9,107,5,
226398,433072,11405,0,4,114,9,
225009,315,11327,0,9,109,9,
223961,315,11327,0,9,118,9,
225949,430146,8156,0,9,117,6,
225533,433120,11405,0,9,18,6,
222895,430325,11405,0,9,109,0,
35957,430346,11327,0,9,104,4,
225153,435933,11405,0,4,107,7,
224571,315,11327,0,9,111,4,
230594,315,15566,0,9,116,7,
226059,315,11327,0,9,133,6,
225068,430116,8156,0,9,120,9,
223872,430361,11405,0,9,19,9,
222669,430385,11405,0,9,92,0,
35932,432735,11327,0,9,96,10,
225230,433171,11405,0,4,108,9,
225397,315,11327,0,9,105,9,
225685,315,11327,0,9,116,7,
225011,433146,8156,0,9,115,8,
225588,433133,11405,0,9,22,3,
225022,430195,11405,0,9,102,0,
35923,433159,11327,0,9,95,7,
224842,435954,11405,0,4,110,3,
223325,315,11327,0,9,105,3,
223802,315,11327,0,9,119,7,
223204,432735,8156,0,9,114,6,
222709,430353,11405,0,9,17,3,
222312,430378,11405,0,9,99,0,
35934,433064,11327,0,9,96,4,
224179,430351,11405,0,4,112,9,
224504,315,11327,0,9,111,11,
223471,315,11327,0,9,123,3,
223804,430347,8156,0,9,123,3,
223959,433159,11405,0,9,14,3,
222323,430372,11405,0,9,111,0,
35903,433105,11327,0,9,103,4,
224534,430284,11405,0,4,114,6,
223815,315,11327,0,9,105,9,
223143,315,11327,0,9,123,5,
225067,432854,8156,0,9,122,3,
223125,430363,11405,0,9,19,4,
223960,427484,11405,0,9,109,0,
35896,435950,11327,0,9,105,5,
225636,430291,11405,0,4,117,10,
223861,315,11327,0,9,108,9,
222604,315,11327,0,9,124,3,
224423,433087,8156,0,9,118,4,
223591,427604,11405,0,9,17,8,
223363,429963,11405,0,9,99,0,
35918,435870,11327,0,9,101,4,
226853,433132,11405,0,4,122,12,
222105,315,11327,0,9,113,5,
222639,315,11327,0,9,115,3,
224653,430347,8156,0,9,120,8,
226193,435927,11405,0,9,19,7,
224954,430158,11405,0,9,98,0,
36220,433176,11327,0,9,105,12,
223112,430267,11405,0,4,114,2,
222598,315,11327,0,9,109,5,
243106,16849,12604,0,10,347,18,
225010,430362,8156,0,9,117,10,
