PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_LL_MISS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
184693796,437927140,0,24,102,0,0,
184724346,438017643,0,24,104,0,0,
184958875,438161998,1,1207,1080,1,0,
184761143,438102573,0,37,108,0,0,
184645537,437926037,0,24,82,0,0,
184729550,438023218,0,25,105,0,0,
184715481,438020456,0,24,96,0,0,
184697384,438024334,0,28,83,0,0,
184748791,438017323,1,31,90,1,0,
184845138,438010513,0,25,99,0,0,
184682923,437931780,0,24,65,0,0,
184726294,438014641,0,25,79,0,0,
184718794,438014061,0,24,87,0,0,
184710698,438003479,0,24,99,0,0,
184699799,438014120,0,24,74,0,0,
184727921,438106182,0,24,90,0,0,
184747541,438104483,0,24,89,0,0,
184799104,438194036,0,24,96,0,0,
184731794,438106439,0,24,89,0,0,
184706854,438014034,0,24,92,0,0,
184653069,437913765,0,24,69,0,0,
184700565,438016436,0,24,79,0,0,
184672971,438016095,0,24,87,0,0,
184768757,438097415,0,24,102,0,0,
184696985,438009917,0,25,73,0,0,
184704083,438024048,0,24,132,0,0,
184742153,438103790,0,24,82,0,0,
184732127,438093902,0,24,80,0,0,
184680413,437930482,0,33,102,0,0,
184928896,438092339,0,24,96,0,0,
184674339,438015916,0,24,97,0,0,
184693882,438016787,0,24,62,0,0,
184744573,438105628,0,25,120,0,0,
184718755,438011388,0,24,61,0,0,
184732755,438105120,0,24,58,0,0,
184719973,438104242,0,24,80,0,0,
184723077,438022277,0,24,111,0,0,
184705544,438014228,0,24,80,0,0,
184759807,438103027,0,24,107,0,0,
184704094,438023466,0,24,98,0,0,
184685902,438005043,0,24,100,0,0,
184767987,438109042,0,24,97,0,0,
184739374,438095334,0,24,90,0,0,
184740046,438107427,0,25,92,0,0,
184765535,438194649,0,24,80,0,0,
184793449,438108788,0,25,97,0,0,
184765744,438019910,0,25,148,0,0,
184781872,438019028,0,24,182,0,0,
184733644,438016258,0,24,164,0,0,
184741246,438013885,0,24,68,0,0,
184731254,438007374,0,24,86,0,0,
184691966,438003274,0,24,83,0,0,
184712731,438008783,0,24,86,0,0,
184744543,438102454,0,24,87,0,0,
184708599,438015984,0,24,66,0,0,
184763528,438101296,0,24,83,0,0,
184700398,438011668,0,24,65,0,0,
184770000,438106536,0,24,96,0,0,
184749827,438096908,0,24,79,0,0,
196153489,447898474,1,2135,47281,1,0,
184757982,438097200,0,30,60,0,0,
184727881,438012639,1,29,72,1,0,
184712140,438005421,0,30,68,0,0,
184802698,438021197,0,24,166,0,0,
184766610,438107240,0,24,125,0,0,
184701573,438003825,0,24,102,0,0,
184709749,438004676,0,24,101,0,0,
184738174,438009994,0,24,101,0,0,
184846386,438016644,0,25,96,0,0,
184742451,438011312,0,25,84,0,0,
184732296,438015789,0,24,84,0,0,
184715380,438010083,0,24,115,0,0,
184686046,438002521,0,24,63,0,0,
184726588,438025556,0,24,101,0,0,
184698146,438012692,0,24,80,0,0,
184711786,438021404,0,24,104,0,0,
184654113,437928627,0,24,82,0,0,
184745327,438091347,0,24,107,0,0,
184689678,438002912,0,24,89,0,0,
184711378,438005191,1,31,92,1,0,
184746031,438104240,0,27,92,0,0,
184731054,438007857,0,24,85,0,0,
184708311,438014756,0,24,70,0,0,
184720649,438093177,0,24,81,0,0,
184767581,438096480,0,24,84,0,0,
184692291,437914577,0,24,92,0,0,
184705298,438015824,0,24,60,0,0,
184672846,437926897,0,24,81,0,0,
184701009,438017031,0,24,100,0,0,
184745803,438104979,0,24,73,0,0,
184726965,437926779,0,24,69,0,0,
184745849,438016198,0,24,91,0,0,
184753897,438011765,0,24,48,0,0,
184783737,438194166,0,24,74,0,0,
184736398,438104544,0,24,88,0,0,
184746715,438102179,0,24,78,0,0,
184712627,438093001,0,24,84,0,0,
184701147,438015270,0,24,66,0,0,
184760271,438108636,0,25,87,0,0,
184723229,438013744,0,24,77,0,0,
184791104,438108265,0,24,96,0,0,
184695593,438015387,0,24,82,0,0,
184706742,438017759,0,24,87,0,0,
184797648,438199994,0,24,101,0,0,
184745269,438020705,0,24,100,0,0,
184768402,438112542,0,24,104,0,0,
184757830,438112328,0,28,87,0,0,
184682963,437925312,0,24,83,0,0,
184746266,438021222,0,24,120,0,0,
184675805,438015158,0,24,61,0,0,
184735675,438014718,0,24,80,0,0,
184687788,438003625,0,24,76,0,0,
184705079,438004600,0,24,95,0,0,
184683845,437922250,0,24,90,0,0,
184764471,438106071,0,24,91,0,0,
184691322,438005435,1,30,68,1,0,
184979731,438442720,1,1403,130,1,0,
184718391,438018644,0,29,90,0,0,
184691248,438017247,0,24,54,0,0,
184768025,438100401,0,24,97,0,0,
184814139,437926320,0,24,67,0,0,
184737864,438104424,0,24,76,0,0,
184746272,438015314,0,24,77,0,0,
184723773,438015223,0,27,78,0,0,
184647054,437833328,0,24,92,0,0,
184679979,438016700,0,24,90,0,0,
184769086,438110876,0,26,105,0,0,
184774750,438020966,0,24,154,0,0,
184755532,438109064,0,24,160,0,0,
184819958,438183399,0,24,97,0,0,
184787631,438102616,0,24,121,0,0,
184695406,438013706,0,24,98,0,0,
184841784,438015798,0,24,65,0,0,
184764022,438110769,0,24,111,0,0,
184737806,438105174,0,24,75,0,0,
184708222,438015626,0,24,110,0,0,
184564750,438095359,0,25,54,0,0,
184700100,437922807,0,24,79,0,0,
184779205,438112146,0,24,79,0,0,
184707922,438014785,0,24,72,0,0,
184663545,438099058,0,24,97,0,0,
184746194,438012653,0,24,98,0,0,
184624725,437927077,0,24,79,0,0,
184724447,438018613,0,24,114,0,0,
184741290,438008178,0,24,145,0,0,
184774073,438103610,0,24,133,0,0,
184701034,438003880,0,24,101,0,0,
184713743,437924862,0,24,78,0,0,
184734584,438102270,0,24,48,0,0,
184729151,438011082,0,24,82,0,0,
184689903,438180698,0,24,92,0,0,
184757595,438097429,0,24,92,0,0,
184754467,438103387,0,24,81,0,0,
184669775,438015518,0,24,76,0,0,
184774538,438107996,0,24,87,0,0,
184675052,438015729,0,24,83,0,0,
184762577,438104854,0,33,105,0,0,
184744688,438013056,0,24,103,0,0,
184698768,438014797,0,24,66,0,0,
184719145,438010296,0,25,78,0,0,
184706849,438014176,0,25,67,0,0,
184752440,438104149,0,25,108,0,0,
184769917,438110052,0,24,112,0,0,
184677332,438013626,0,24,77,0,0,
184720021,438010753,0,25,74,0,0,
184716946,438022667,0,26,104,0,0,
184684553,438015425,0,25,86,0,0,
184788485,438112918,0,24,120,0,0,
184760454,438112379,1,32,86,1,0,
184725897,437933767,0,48,146,0,0,
184697551,438010869,0,24,71,0,0,
184515483,437921077,0,27,105,0,0,
184772587,438109290,0,25,65,0,0,
184952096,438108475,1,1254,73,1,0,
184719120,438014835,0,29,77,0,0,
184668920,437925765,0,25,83,0,0,
184760126,438107455,0,26,53,0,0,
184842756,438094729,0,24,115,0,0,
184703408,437927568,0,25,92,0,0,
184654675,438015961,0,24,65,0,0,
184739164,438016922,0,25,96,0,0,
184730734,438016765,0,24,84,0,0,
184738944,438103877,0,25,49,0,0,
184782035,438098693,0,25,108,0,0,
184717492,438017090,0,25,102,0,0,
184882288,438011232,0,25,85,0,0,
184867010,438188377,0,34,80,0,0,
184609272,437826084,0,24,70,0,0,
184740158,438013673,0,25,74,0,0,
184679438,438003900,0,24,61,0,0,
184744295,438104468,0,25,114,0,0,
184721799,438012016,0,24,102,0,0,
184729143,438016623,0,25,52,0,0,
184715624,438011673,0,24,126,0,0,
184715690,438102310,0,24,100,0,0,
184756962,438104753,0,24,101,0,0,
184753233,438106154,0,24,79,0,0,
184750406,438100416,0,24,90,0,0,
184693228,438013976,0,24,77,0,0,
184697241,437928078,0,24,96,0,0,
184753882,438104655,1,29,91,1,0,
184702290,438021132,0,25,83,0,0,
184692356,438003643,0,24,83,0,0,
184692502,438023636,0,25,126,0,0,
184716127,438014816,0,24,90,0,0,
184718985,438012286,0,26,118,0,0,
184872366,438103797,0,25,57,0,0,
184780092,438107441,0,26,113,0,0,
184747908,438020530,0,24,142,0,0,
184792145,438023994,0,26,161,0,0,
184759601,438022170,0,25,125,0,0,
184722745,438016508,0,24,95,0,0,
184767401,438107834,0,24,80,0,0,
184750365,438102676,0,24,82,0,0,
184615371,437824920,0,24,85,0,0,
184743272,438018934,0,24,93,0,0,
184766804,438101703,0,24,100,0,0,
184669440,437915122,0,26,86,0,0,
184759218,438103195,0,24,90,0,0,
184759122,438101939,0,25,101,0,0,
184641379,437918773,0,25,77,0,0,
184843201,438016421,1,31,66,1,0,
184673010,437929369,0,25,60,0,0,
184721054,438013344,0,25,106,0,0,
184742485,438018104,0,25,120,0,0,
184822364,438109442,0,25,148,0,0,
184780723,438103281,0,25,149,0,0,
184731236,438016968,0,24,95,0,0,
184707903,438016339,0,24,76,0,0,
184726850,438014623,0,25,84,0,0,
184697234,438009851,0,24,108,0,0,
184733963,438093085,0,29,80,0,0,
184731354,438011435,0,24,80,0,0,
184747276,438017689,0,35,107,0,0,
184891514,437832743,0,25,80,0,0,
184733481,438016302,0,29,120,0,0,
184720988,438015873,0,25,80,0,0,
184706560,438018568,0,24,88,0,0,
184660124,437927096,0,26,52,0,0,
184646916,437840934,0,24,94,0,0,
184674933,438015788,0,24,68,0,0,
184771097,438103956,0,25,85,0,0,
184751614,438103407,0,25,74,0,0,
184726732,438010032,0,25,105,0,0,
184688324,438017759,0,24,92,0,0,
184696525,438002911,0,25,90,0,0,
184644769,437913586,0,25,76,0,0,
184690171,437926933,0,25,91,0,0,
184699938,438015012,0,24,88,0,0,
184703380,438015207,0,25,92,0,0,
184693314,438013445,0,25,64,0,0,
184727926,438021889,0,25,95,0,0,
184712999,438015125,0,24,80,0,0,
184648323,437914293,0,24,106,0,0,
184756227,438011907,0,103,107,0,0,
184771949,438106661,0,25,133,0,0,
184751839,438098714,0,35,104,0,0,
184723729,438103390,0,25,89,0,0,
184768841,438193670,0,34,85,0,0,
184836450,438014965,0,24,91,0,0,
184754045,438016571,0,25,90,0,0,
184713196,438013409,0,24,95,0,0,
184714081,438020892,0,25,71,0,0,
184759357,438019576,0,53,132,0,0,
184704214,437936981,0,88,183,0,0,
184695255,438004215,0,24,84,0,0,
184733463,438021678,0,24,109,0,0,
184759460,438026315,0,24,102,0,0,
184732451,438010676,0,25,106,0,0,
184764766,438024098,0,24,155,0,0,
184708367,438007660,0,25,68,0,0,
184732447,437939113,0,81,99,0,0,
184809171,438108051,0,26,78,0,0,
184902622,437935845,0,25,140,0,0,
184746396,438021306,1,32,204,1,0,
184742594,438015127,0,24,101,0,0,
184685391,437925109,0,24,110,0,0,
184724438,438015353,0,26,109,0,0,
184745654,438103186,0,24,89,0,0,
184745712,438105938,0,25,76,0,0,
184711648,438015537,0,24,74,0,0,
184692582,438014865,0,24,93,0,0,
184714440,438015839,0,24,90,0,0,
184735317,438020457,0,32,99,0,0,
184743242,438014218,0,33,111,0,0,
184714231,438013878,0,24,78,0,0,
184676739,437935775,0,24,146,0,0,
184758525,438107368,0,26,93,0,0,
184913540,438210365,0,1236,144,0,0,
184755492,438018579,0,25,184,0,0,
184728463,438004076,0,24,159,0,0,
184769876,438103531,0,26,129,0,0,
184801500,438106803,0,30,129,0,0,
184752518,438103860,0,24,81,0,0,
184688617,437936446,0,26,75,0,0,
184727850,438112840,0,24,83,0,0,
184686272,438004022,0,24,58,0,0,
184781085,438010739,0,102,125,0,0,
184917603,438009316,0,33,94,0,0,
184731328,438024212,0,24,82,0,0,
184712833,437931265,0,28,72,0,0,
184778363,438112504,0,24,109,0,0,
184745399,438103782,0,24,87,0,0,
184695517,437922161,0,24,84,0,0,
184724758,438014700,0,26,80,0,0,
184746716,437933374,1,32,204,1,0,
184821810,438108323,0,24,180,0,0,
184741599,438105067,0,24,125,0,0,
184772384,438104715,0,24,106,0,0,
184754094,438109845,0,88,167,0,0,
184749117,438101647,0,24,90,0,0,
184731504,438015674,0,24,79,0,0,
184709189,437930866,0,24,111,0,0,
184931162,438096163,0,88,139,0,0,
184734958,438102305,0,24,61,0,0,
184709048,438024773,0,24,127,0,0,
184722348,438013480,0,24,58,0,0,
184688968,438015690,0,24,92,0,0,
184681039,438013654,0,24,58,0,0,
184656431,437926828,0,24,90,0,0,
184831298,438196720,0,47,135,0,0,
184747278,438009876,0,24,124,0,0,
184766701,438100643,0,24,99,0,0,
184840324,438014411,0,24,95,0,0,
184741862,438019787,0,24,108,0,0,
184730276,438007571,0,24,97,0,0,
184622534,437839470,0,24,79,0,0,
184740366,438019447,1,33,132,1,0,
184625776,437915124,0,24,71,0,0,
184709381,437937885,0,24,115,0,0,
184517719,438098938,0,24,71,0,0,
184709498,437926118,0,24,92,0,0,
184721417,438111760,0,24,103,0,0,
184715232,438014768,0,24,95,0,0,
184764196,438115210,0,25,78,0,0,
184686993,438004277,0,24,93,0,0,
184740039,438111199,0,24,91,0,0,
184725910,438009908,0,24,89,0,0,
184781589,438101294,0,24,100,0,0,
184728422,438015860,0,24,96,0,0,
184767987,438101449,0,24,80,0,0,
184676303,437916706,0,24,80,0,0,
184797755,438192524,0,24,132,0,0,
184664804,438016122,0,24,98,0,0,
184740749,438103580,0,24,54,0,0,
184900576,438128085,2,1384,121,2,0,
184760633,438105498,0,30,75,0,0,
184793260,438103629,0,24,88,0,0,
184753696,438022199,0,33,101,0,0,
184725760,438013873,0,24,99,0,0,
184668511,437926679,0,24,64,0,0,
184714225,438015328,0,25,76,0,0,
184704290,438002501,0,24,72,0,0,
184704854,438015048,0,26,92,0,0,
184757648,438107542,0,24,91,0,0,
184798285,438192383,0,24,115,0,0,
184575950,438093578,0,30,123,0,0,
184725150,438017843,0,24,86,0,0,
184760692,438098794,0,24,80,0,0,
184761663,438122445,0,88,117,0,0,
184670021,437926502,0,24,77,0,0,
184730317,438015134,0,24,117,0,0,
184721250,437927113,0,24,90,0,0,
184745779,438017822,0,24,101,0,0,
184773028,438189736,0,24,64,0,0,
184647835,437933747,0,28,95,0,0,
184704207,438013264,0,24,78,0,0,
184716751,438023964,0,24,96,0,0,
184788691,438105629,0,25,86,0,0,
184786804,438018800,0,24,181,0,0,
184805201,438015856,0,24,231,0,0,
184752212,438015500,0,24,161,0,0,
184706019,438015821,0,24,78,0,0,
184750069,438104474,0,24,91,0,0,
184712885,438092704,0,24,58,0,0,
184741083,438020712,0,25,117,0,0,
184694214,438016457,0,24,81,0,0,
184785827,438184758,0,24,104,0,0,
184683205,437923248,0,24,79,0,0,
184707756,438105237,0,24,98,0,0,
184725826,438025315,1,32,93,1,0,
184687040,438002592,0,24,88,0,0,
184649801,437915121,0,24,80,0,0,
184734165,438010670,0,24,85,0,0,
184681602,437999970,0,24,66,0,0,
184768554,438107486,0,25,60,0,0,
184703538,437844910,0,24,221,0,0,
184774733,438019298,0,24,212,0,0,
184789873,438193467,0,24,91,0,0,
184699547,438003053,0,24,62,0,0,
184686873,438005580,0,24,63,0,0,
184810512,438002634,0,24,105,0,0,
184738028,438098161,0,25,98,0,0,
184699633,438017150,0,24,86,0,0,
184721964,438012082,0,24,81,0,0,
184734003,438010484,0,24,86,0,0,
184714204,438008370,0,24,58,0,0,
184713144,438020917,0,24,83,0,0,
184755825,438100321,0,24,81,0,0,
184740122,438100392,0,24,95,0,0,
184675261,437926424,0,24,67,0,0,
184665899,437925436,0,24,82,0,0,
184884587,438217149,0,1331,101,0,0,
184734121,438105509,0,30,83,0,0,
184730404,438011644,0,24,92,0,0,
184754686,438103491,0,24,88,0,0,
184730954,438106641,0,24,53,0,0,
184756107,438102788,0,24,90,0,0,
184796271,438187312,0,24,77,0,0,
184761061,438103656,0,24,87,0,0,
184645538,437914637,0,24,75,0,0,
184726554,437924257,0,33,124,0,0,
184667102,438003620,0,24,62,0,0,
184738798,437940486,0,56,159,0,0,
184706708,438017200,0,24,78,0,0,
184699033,438013505,0,24,79,0,0,
184696555,438008570,0,24,57,0,0,
184676749,437927019,0,25,91,0,0,
184728439,438010428,0,24,83,0,0,
184756605,438099856,0,24,85,0,0,
184698972,437923799,0,26,100,0,0,
184709390,437932409,0,25,118,0,0,
184743930,438017439,0,24,102,0,0,
184705709,438017424,0,24,79,0,0,
184756682,438112726,0,24,124,0,0,
184723817,438017847,0,24,80,0,0,
184674784,438003183,0,24,85,0,0,
184758860,438103611,0,24,88,0,0,
184730800,438022497,0,24,79,0,0,
184745243,438028442,0,27,124,0,0,
184703495,438002512,0,24,90,0,0,
184730413,438011043,0,24,102,0,0,
184704831,438014480,0,24,59,0,0,
184835866,438016323,1,31,72,1,0,
184731627,438104337,0,24,71,0,0,
184729899,438015232,0,24,101,0,0,
184771905,438105442,0,24,105,0,0,
184705331,438004119,0,24,90,0,0,
184767625,438194402,0,24,53,0,0,
184701524,438015199,0,24,81,0,0,
184722031,438010753,0,24,87,0,0,
184677290,437928309,0,24,79,0,0,
184746693,438103139,0,24,85,0,0,
184738022,438102378,0,24,90,0,0,
184766696,438193217,0,24,65,0,0,
184747875,438112430,0,24,82,0,0,
184709095,438105037,0,24,64,0,0,
184696439,437999955,0,24,91,0,0,
184723534,438012287,0,24,87,0,0,
184781178,438107816,0,24,97,0,0,
184839999,438198257,0,24,172,0,0,
184811656,438100990,0,24,162,0,0,
184809650,438105198,0,24,200,0,0,
184755161,438106361,0,24,100,0,0,
184732847,438015676,0,24,69,0,0,
184719371,438091774,0,24,80,0,0,
184806617,437925391,0,24,65,0,0,
184780654,438101780,0,24,109,0,0,
184738972,438102631,0,24,69,0,0,
184852567,438041026,0,1379,100,0,0,
184735630,438018782,0,32,91,0,0,
184774819,438104750,0,24,101,0,0,
184705003,438010818,0,24,69,0,0,
184657187,437842788,0,24,110,0,0,
184725968,438022580,0,24,74,0,0,
184769955,438103431,0,24,80,0,0,
184774151,438106119,0,24,76,0,0,
184847810,438186537,0,24,192,0,0,
184727431,437926112,0,24,191,0,0,
184701801,437929858,0,26,117,0,0,
184723819,438092160,0,24,59,0,0,
184723558,438012738,0,24,111,0,0,
184717111,438011326,0,24,55,0,0,
184595218,437838134,0,24,72,0,0,
184683031,437925537,0,24,69,0,0,
184703156,438015568,0,24,78,0,0,
184889706,438013512,0,24,58,0,0,
184898343,438022118,0,24,94,0,0,
184761521,438106448,0,25,79,0,0,
184742483,438100576,0,24,72,0,0,
184732880,438018877,0,24,89,0,0,
184770097,438100287,0,24,93,0,0,
184706323,438013158,0,24,43,0,0,
184747753,438104756,0,24,72,0,0,
184692606,438014367,0,24,73,0,0,
184760377,438107382,0,24,91,0,0,
184706703,438013802,1,31,74,1,0,
184724654,438013585,0,24,81,0,0,
184657305,437926294,0,24,61,0,0,
184779412,438111340,0,24,87,0,0,
184803199,438188727,0,24,69,0,0,
184804845,438200500,0,27,122,0,0,
184717373,438098006,0,24,59,0,0,
184821015,438205838,0,24,99,0,0,
184731390,438023053,0,29,83,0,0,
184756374,438104332,0,24,71,0,0,
184704767,438022849,0,24,92,0,0,
184731339,438092241,0,24,84,0,0,
184762967,438099068,0,24,74,0,0,
184721176,438011812,0,24,62,0,0,
184699634,438014141,0,24,83,0,0,
184667920,437925948,0,24,76,0,0,
184716960,438015951,0,24,69,0,0,
184768296,438014575,0,24,189,0,0,
184681952,437925090,0,24,87,0,0,
184740740,438015010,0,24,123,0,0,
184750665,438102128,0,24,61,0,0,
184637541,437826464,0,24,111,0,0,
184669282,438002242,0,24,53,0,0,
184753314,438024511,0,24,95,0,0,
184772010,438095492,0,24,87,0,0,
184688442,437919814,0,24,88,0,0,
183152174,438015575,0,24,65,0,0,
183213899,438102433,0,24,100,0,0,
183174669,438014091,0,24,64,0,0,
183177625,438016327,0,24,86,0,0,
183430867,438243405,0,1130,1071,0,0,
183158688,438011474,0,23,80,0,0,
183144451,437928645,0,26,80,0,0,
183212464,438104444,0,27,66,0,0,
183152669,438011255,0,23,72,0,0,
183161289,438023049,0,33,76,0,0,
183201545,438105759,0,24,64,0,0,
183184856,438015705,0,24,102,0,0,
183172548,438015777,0,24,94,0,0,
183181295,438021530,0,24,86,0,0,
183165060,438010257,0,24,77,0,0,
183148821,437922250,0,24,85,0,0,
183205343,438011118,0,24,83,0,0,
183154905,438003617,0,24,60,0,0,
183206839,438018094,0,24,123,0,0,
183225627,438016607,0,24,190,0,0,
183282540,438017370,0,25,222,0,0,
183201123,438014549,0,24,129,0,0,
183172426,438008684,0,23,83,0,0,
183176534,438017261,0,24,89,0,0,
183239828,438102306,0,24,99,0,0,
183232112,438022462,0,54,202,0,0,
183193085,438105731,0,24,73,0,0,
183214418,438019081,0,33,161,0,0,
183135622,437926473,1,31,65,1,0,
183190321,438022636,0,26,107,0,0,
183190916,438024577,0,24,82,0,0,
183181571,438014091,0,24,115,0,0,
183162649,438016926,0,24,74,0,0,
183135404,437922613,0,23,67,0,0,
183158668,438015319,0,24,95,0,0,
183197173,438016754,0,24,84,0,0,
183255022,438020650,0,24,189,0,0,
183237991,438014124,0,24,198,0,0,
183175385,438018439,0,24,120,0,0,
183219022,438101203,0,24,86,0,0,
183161782,438014127,0,24,82,0,0,
183221786,438098488,0,24,87,0,0,
183228442,438109308,0,24,106,0,0,
183095216,437840417,0,25,63,0,0,
183171887,438005023,0,24,104,0,0,
183177050,438091014,0,24,71,0,0,
183189584,438030544,0,24,77,0,0,
183346729,438017328,0,26,95,0,0,
183198979,438103691,0,24,84,0,0,
183160452,437935291,0,24,93,0,0,
183476549,438015526,0,24,71,0,0,
184708810,438015627,0,24,100,0,0,
184670350,437931430,0,25,90,0,0,
184701882,438015082,0,24,114,0,0,
184735121,438014270,0,24,108,0,0,
184758381,438105136,0,24,79,0,0,
184743134,438109221,0,24,61,0,0,
184759348,438102522,0,24,102,0,0,
184668158,438015381,0,24,82,0,0,
184736652,438016715,0,24,78,0,0,
184706028,438015513,0,24,81,0,0,
184798642,438186882,0,24,76,0,0,
196398210,448090411,1,2119,47433,1,0,
184746811,438103901,0,32,76,0,0,
184693010,438014693,0,24,70,0,0,
184722003,438006473,0,24,74,0,0,
184694967,438014612,0,24,78,0,0,
184805141,438188641,0,24,93,0,0,
184687375,438014183,0,24,44,0,0,
184663707,437914737,0,24,84,0,0,
184737314,437837415,0,24,61,0,0,
184741901,438105761,0,24,83,0,0,
184698648,438002948,0,26,70,0,0,
184711473,438010002,0,24,93,0,0,
184731145,438095537,0,26,62,0,0,
184726671,438021264,0,24,107,0,0,
184754864,438112001,0,24,98,0,0,
184677456,438014359,0,24,100,0,0,
184672826,437932658,0,26,53,0,0,
184702563,437938841,0,24,101,0,0,
184678498,437927180,0,24,88,0,0,
184773224,438113093,1,29,125,1,0,
184723908,438013341,0,24,79,0,0,
184708405,438015631,0,24,81,0,0,
184684876,438015345,0,24,99,0,0,
184743318,438012875,0,24,97,0,0,
184715282,438007770,0,24,84,0,0,
184721102,438015651,0,24,114,0,0,
184711011,438015793,0,24,65,0,0,
184759797,438012880,0,24,93,0,0,
184748831,438016063,0,24,83,0,0,
184713978,438006242,0,24,80,0,0,
184689885,438015362,0,24,82,0,0,
184713567,438015321,0,24,73,0,0,
184719211,438103323,0,24,78,0,0,
184705864,438023759,0,24,119,0,0,
184705521,438013717,0,24,99,0,0,
184815764,438092307,0,24,89,0,0,
184769256,438104281,0,24,90,0,0,
184813774,438196727,0,24,121,0,0,
184795010,438110627,0,24,177,0,0,
184766888,438017382,0,24,176,0,0,
184723217,438002790,0,24,141,0,0,
184682385,437924333,0,24,94,0,0,
184682914,438013237,0,24,62,0,0,
184719405,438021755,0,25,83,0,0,
184734082,438101777,0,24,63,0,0,
184720738,438023419,0,24,107,0,0,
184684136,438015697,0,24,80,0,0,
184709121,438016876,0,24,101,0,0,
184744066,438111571,0,24,79,0,0,
184730437,438018142,0,28,93,0,0,
184718530,438010820,0,24,51,0,0,
184737993,438098777,0,24,91,0,0,
184719730,438023294,0,24,79,0,0,
184715982,438006296,0,24,70,0,0,
184763504,438019661,0,24,112,0,0,
184804755,438017718,0,24,178,0,0,
184741680,438016735,0,24,134,0,0,
184987552,438344894,0,1183,169,0,0,
184734173,438013386,0,24,86,0,0,
184782280,438194531,0,24,104,0,0,
184708412,438012685,0,26,53,0,0,
184703409,438016119,0,24,80,0,0,
184641880,437838668,0,24,88,0,0,
184750739,438105490,0,30,101,0,0,
184750749,438108503,0,25,70,0,0,
184781864,438109389,0,33,72,0,0,
184698768,438013504,0,24,65,0,0,
184734727,438104575,0,24,75,0,0,
184686357,438005301,0,24,69,0,0,
184694146,438016299,0,24,85,0,0,
184702258,438013408,0,24,52,0,0,
184720445,438093177,0,24,57,0,0,
184854039,437926287,1,32,94,1,0,
184842693,438009859,0,24,74,0,0,
184673721,437999816,0,24,60,0,0,
184676734,437927093,0,24,73,0,0,
184731934,438106274,0,24,74,0,0,
184685062,438009243,0,24,94,0,0,
184693033,437924860,0,24,75,0,0,
184746422,438111207,0,24,93,0,0,
184674782,437934821,0,24,80,0,0,
184732277,438028803,0,24,103,0,0,
184691041,438002566,0,24,88,0,0,
184694494,438015911,0,25,103,0,0,
184742538,438023347,0,24,72,0,0,
184754692,438108637,0,25,81,0,0,
184674330,437925569,0,24,76,0,0,
184620747,437838303,0,24,74,0,0,
184711625,438016212,0,24,91,0,0,
184753731,438104152,0,24,97,0,0,
184713449,438015748,0,24,101,0,0,
184671834,437928564,0,24,76,0,0,
184697910,438017034,0,24,87,0,0,
184780437,438098596,0,33,141,0,0,
184688579,438015302,0,24,77,0,0,
184710732,438015909,0,24,99,0,0,
184700306,437922692,0,24,76,0,0,
184757612,438112265,0,24,82,0,0,
184767966,438192846,0,24,51,0,0,
184753603,438095800,0,24,99,0,0,
184709238,438011354,0,24,68,0,0,
184787289,438191088,0,24,89,0,0,
184882698,438192625,0,24,55,0,0,
184757256,438105588,0,24,59,0,0,
184702390,437932251,0,25,83,0,0,
184678869,437923670,0,24,99,0,0,
184696825,438015946,0,24,83,0,0,
184681324,437927861,0,24,86,0,0,
184745829,438104136,0,24,44,0,0,
184733831,438022961,0,24,83,0,0,
184667806,437929153,0,24,64,0,0,
184750443,438104515,0,24,117,0,0,
184668407,437925675,0,24,65,0,0,
184713050,437941067,0,24,76,0,0,
184874584,438121527,1,1176,103,1,0,
184847775,438105428,0,24,73,0,0,
184717814,438013771,0,28,83,0,0,
184779610,438100366,0,24,103,0,0,
184792581,438101471,0,24,111,0,0,
184742181,438020548,0,24,166,0,0,
184799791,438107923,0,32,180,0,0,
184626590,437825235,0,24,123,0,0,
184666559,438017705,0,24,79,0,0,
184727515,438021971,0,25,70,0,0,
184755941,438099849,0,24,79,0,0,
184770610,438109247,1,32,92,1,0,
184680248,438005452,0,26,56,0,0,
184662249,437926013,0,24,77,0,0,
184664227,438015693,0,24,53,0,0,
184871760,438101507,0,24,67,0,0,
184742564,438103077,0,24,59,0,0,
184694743,438003684,0,24,80,0,0,
184688968,438003923,0,24,62,0,0,
184767726,438111767,0,25,101,0,0,
184734242,438102705,0,24,77,0,0,
184743467,438020815,0,25,143,0,0,
184736357,437928638,0,24,179,0,0,
184740867,438097665,0,24,102,0,0,
184711455,438013294,0,24,62,0,0,
184738710,438105402,0,24,97,0,0,
184676360,438015824,0,24,83,0,0,
184716583,438016184,0,24,90,0,0,
184761694,438106825,0,24,78,0,0,
184698432,438014383,0,24,82,0,0,
184717747,438012152,0,24,67,0,0,
184735870,438010669,0,24,81,0,0,
184697341,438011039,0,24,69,0,0,
184715264,438015363,0,24,109,0,0,
184678797,438002899,0,24,50,0,0,
184761319,438021128,0,24,136,0,0,
184769354,438191771,0,24,52,0,0,
184751477,438103770,0,24,74,0,0,
