PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
142724278,324601565,10,2161604,19,827,31,44338506,0,10,0,
142704603,324579597,10,2178326,33,460,46,42168284,0,10,0,
142676362,315920554,10,2175327,47,395,45,41614856,0,10,0,
135756080,311993750,10,2168098,44,415,44,41610383,0,10,0,
131599361,318161084,10,2166434,53,799,49,42979255,0,10,0,
136226681,324393709,10,2165282,45,801,35,44307725,0,10,0,
142644369,324456860,10,2162524,39,827,15,44315492,0,10,0,
142632161,324463034,9,2171487,21,746,27,44318819,0,9,0,
142721946,324662777,10,2186894,27,271,44,44009420,0,10,0,
142674454,324166731,10,2166200,44,287,43,41607245,0,10,0,
142724801,311959120,10,2177717,51,389,50,41608021,0,10,0,
131601965,311987269,10,2175734,46,1087,44,41605881,0,10,0,
131597393,323105810,9,2177814,46,723,44,44079562,0,9,0,
140814813,324621721,12,2158330,53,937,40,44320957,0,12,0,
142647707,324474281,9,2164224,36,890,17,44321575,0,9,0,
142670457,324483089,9,2159971,18,787,27,44317666,0,9,0,
142708243,324578216,10,2179838,30,385,42,42890308,0,10,0,
142647272,319119690,10,2175234,45,316,44,41612137,0,10,0,
138782507,312044264,10,2164028,47,354,43,41617761,0,10,0,
131603099,314930120,9,2172879,47,847,43,42270205,0,9,0,
133477965,324475383,11,2161454,188,974,173,44316650,0,11,0,
142713423,324563620,10,2156930,53,824,16,44334257,0,10,0,
142532333,324517268,10,2173669,18,873,16,44324046,0,10,0,
142640898,324494530,10,2165129,23,313,47,44318065,0,10,0,
142694107,324569466,11,2180430,35,295,53,41749176,0,11,0,
142757652,314063931,10,2168402,50,248,54,41576485,0,10,0,
134039700,312032683,12,2166789,56,435,53,41614484,0,12,0,
131594939,320112433,10,2160769,57,800,54,43418244,0,10,0,
138112315,324477291,8,2156210,46,879,36,44316488,0,8,0,
142752762,324653965,12,2174180,49,828,16,44347030,0,12,0,
142651513,324456587,10,2176750,17,826,25,44315594,0,10,0,
142612856,324386539,9,2170860,28,289,45,43509002,0,9,0,
142643030,321992124,10,2163327,49,322,47,41593345,0,10,0,
141493359,311707632,9,2172077,44,379,44,41558270,0,9,0,
131601749,312217925,9,2164393,48,868,44,41659056,0,9,0,
131603937,324447685,10,2168052,46,799,44,44313317,0,10,0,
142767668,324498152,11,2157943,54,868,15,44318206,0,11,0,
142703476,324548106,10,2158611,38,721,15,44344350,0,10,0,
142679189,324543049,9,2175791,18,746,28,44328570,0,9,0,
142623511,324447592,10,2172497,30,248,46,42385665,0,10,0,
142677762,316967897,11,2170744,55,342,53,41610611,0,11,0,
136758903,311877676,9,2183602,44,473,44,41590887,0,9,0,
131597843,317276016,10,2165274,53,740,50,42788579,0,10,0,
135456104,324476622,10,2157206,46,981,35,44318517,0,10,0,
142752378,324510794,10,2143778,36,1948,14,44323103,0,10,0,
142628884,324460976,9,2172651,20,773,24,44315008,0,9,0,
142752723,324489602,10,2183456,28,327,44,44126246,0,10,0,
142695153,324593639,10,2162563,48,329,44,41612678,0,10,0,
142654967,311826003,10,2177101,44,295,42,41585897,0,10,0,
131860485,312016679,10,2176861,46,389,46,41611500,0,10,0,
131601667,322456932,8,2172487,44,986,40,43937407,0,8,0,
140232093,324463405,9,2144383,45,758,32,44313055,0,9,0,
142668653,324502249,11,2169738,38,803,16,44320303,0,11,0,
142592624,324454250,9,2160492,21,759,27,44310546,0,9,0,
142642057,324475028,10,2166827,28,303,45,43044111,0,10,0,
142662417,319923171,10,2161963,48,304,44,41613810,0,10,0,
139494745,311973329,10,2173824,48,307,46,41608670,0,10,0,
131599092,314283544,8,2160749,44,794,44,42121085,0,8,0,
132684211,324570420,10,2164258,51,746,39,44336031,0,10,0,
142637551,324522102,11,2161416,49,904,31,44322410,0,11,0,
142664139,324577091,9,2168542,20,745,18,44330643,0,9,0,
142632580,324450582,9,2161231,21,390,35,44312050,0,9,0,
142625308,324466336,9,2167069,31,308,45,41960448,0,9,0,
142708670,315096312,10,2174361,49,296,45,41614299,0,10,0,
134914582,311996736,10,2159376,47,411,44,41610315,0,10,0,
131597529,319246007,10,2156466,42,636,41,43205399,0,10,0,
137118813,324587238,10,2154478,46,803,33,44341630,0,10,0,
142701668,324499103,9,2170548,40,1085,16,44326836,0,9,0,
142685713,324527479,10,2169076,20,1054,27,44326070,0,10,0,
142627507,324489511,9,2174508,29,319,41,43754293,0,9,0,
142629482,323124749,10,2183858,47,375,46,41609556,0,10,0,
142507413,311969290,10,2163157,48,286,44,41612143,0,10,0,
131598779,311962710,9,2170978,44,840,43,41610047,0,9,0,
131611589,308115234,6,2187419,43,3848,41,40970215,0,6,0,
131602407,324495500,0,2153045,34,770,32,44316961,0,0,0,
141921863,324418136,0,2164847,35,682,21,44301108,0,0,0,
142633177,324612772,0,2158147,25,784,10,44334452,0,0,0,
142636889,324446228,0,2167605,15,875,24,44308543,0,0,0,
142602680,324508096,0,2174980,24,283,32,42649244,0,0,0,
142591515,318181320,0,2176778,34,301,32,41614466,0,0,0,
137816383,311895942,0,2165618,38,448,34,41594895,0,0,0,
131595447,315834662,0,2160216,34,852,32,42462226,0,0,0,
133934524,324407496,0,2160126,34,791,24,44300987,0,0,0,
142676097,324527123,0,2156273,28,932,10,44337827,0,0,0,
142613675,324444153,0,2176442,15,1008,20,44308981,0,0,0,
142634661,324534528,0,2166347,19,452,32,44325111,0,0,0,
142563074,324496777,0,2178710,34,337,32,41617227,0,0,0,
142533800,313751417,0,2166686,33,326,31,41621187,0,0,0,
133839313,312015152,0,2173634,35,465,33,41614947,0,0,0,
131596902,320178403,0,2156098,35,858,33,43418238,0,0,0,
137937802,324444835,0,2157124,34,816,22,44308092,0,0,0,
142562553,324420080,0,2168094,28,868,10,44302882,0,0,0,
142560489,324418910,0,2167577,14,887,20,44304013,0,0,0,
142581952,324499351,0,2165097,22,282,32,43636437,0,0,0,
142617741,322685358,0,2180067,34,319,32,41609451,0,0,0,
142043783,312060599,0,2167382,34,253,32,41618326,0,0,0,
131601320,311801507,0,2171057,33,867,31,41575694,0,0,0,
131603301,324406040,0,2159831,35,718,33,44297145,0,0,0,
141965659,324484192,0,2168976,33,765,20,44311462,0,0,0,
142556927,324375162,0,2169159,27,736,10,44292432,0,0,0,
142584235,324424090,0,2163814,14,704,23,44306096,0,0,0,
142597348,324449009,0,2175068,24,354,33,42661074,0,0,0,
142540187,318285798,0,2159423,34,275,32,41625838,0,0,0,
138060983,312022205,0,2169177,33,334,31,41614484,0,0,0,
131600685,315629375,0,2174028,37,811,35,42418304,0,0,0,
133839199,324509766,0,2149870,34,708,24,44323861,0,0,0,
142571298,324428759,0,2159604,28,825,10,44302750,0,0,0,
142556237,324422945,0,2172420,14,842,12,44308560,0,0,0,
142554162,324438942,0,2160211,16,309,32,44306286,0,0,0,
142544093,324387630,0,2170962,26,258,31,41705570,0,0,0,
142571596,314179812,0,2162117,35,318,33,41615812,0,0,0,
134236239,312056792,0,2172408,34,314,32,41617927,0,0,0,
131596584,319798744,0,2170000,34,855,32,43337137,0,0,0,
137652590,324690767,0,2158028,34,707,22,44349059,0,0,0,
142551024,324399617,0,2158087,26,866,10,44297070,0,0,0,
142538222,324397270,0,2176780,14,822,20,44298388,0,0,0,
142623385,324508321,0,2178373,22,255,32,43687908,0,0,0,
142607790,322814409,0,2171745,34,342,32,41619208,0,0,0,
142203112,312065607,0,2163680,35,305,33,41618794,0,0,0,
131602945,312268487,0,2168886,33,746,31,41651837,0,0,0,
131605305,324411506,0,2156484,32,725,30,44300287,0,0,0,
141498459,324408098,0,2163009,35,793,22,44300863,0,0,0,
142596215,324439416,0,2163670,25,882,10,44305678,0,0,0,
142546106,324422196,0,2163156,14,686,25,44302373,0,0,0,
142594029,324405042,0,2163577,24,301,40,42766005,0,0,0,
142482893,318724335,0,2165847,34,395,32,41616711,0,0,0,
138582034,308124626,1,2243106,34,311,37,40971553,0,1,0,
131597379,316826340,0,2163230,35,817,33,42682060,0,0,0,
135024845,324500558,2,2156076,747,1329,104,44320201,0,2,0,
142714468,324696697,1,2154464,54,898,26,44351689,0,1,0,
142618478,324449865,2,2161494,14,706,20,44310056,0,2,0,
142591660,324490148,1,2172002,21,321,39,44259738,0,1,0,
142616272,324553203,1,2172197,51,228,49,41617728,0,1,0,
142585366,312010132,1,2170295,41,306,39,41609426,0,1,0,
132663703,312021176,0,2172080,39,533,37,41615701,0,0,0,
131602743,321588508,1,2160911,44,832,42,43730266,0,1,0,
139220282,324376628,1,2151600,44,741,32,44291271,0,1,0,
142605570,324514573,2,2163553,44,765,10,44320560,0,2,0,
142559476,324422326,1,2185473,14,692,21,44305076,0,1,0,
142601719,324521973,1,2171161,23,314,40,43320230,0,1,0,
142696816,321150143,1,2180664,46,335,44,41588181,0,1,0,
140616956,312087277,1,2161794,46,361,44,41624818,0,1,0,
131601151,312845398,2,2170114,51,889,49,41795943,0,2,0,
131604506,324388861,0,2162780,33,816,31,44296829,0,0,0,
142547360,324421630,1,2162660,39,795,10,44299751,0,1,0,
142642262,324595385,2,2161521,42,764,11,44330147,0,2,0,
142590541,324410012,1,2161937,14,707,24,44303814,0,1,0,
142666920,324716131,0,2173209,27,353,34,42379706,0,0,0,
142551016,316810265,1,2166954,37,288,35,41615114,0,1,0,
136688482,312043374,0,2168495,35,373,33,41615616,0,0,0,
131561011,317041577,1,2160126,42,873,40,42738045,0,1,0,
135244249,324481517,0,2173667,38,1067,27,44319732,0,0,0,
142552916,324418688,1,2164005,34,965,10,44302392,0,1,0,
142531414,324391732,1,2166289,14,719,19,44296544,0,1,0,
142544802,324412089,0,2166022,21,291,33,44287775,0,0,0,
142489721,324318812,0,2169378,33,289,31,41616620,0,0,0,
142542760,312389437,2,2166075,53,309,51,41621062,0,2,0,
132980803,312004114,0,2160635,35,446,33,41609549,0,0,0,
131600397,321088665,0,2168857,37,785,35,43626997,0,0,0,
138808896,324415664,2,2151620,50,811,38,44297846,0,2,0,
142558810,324454794,0,2148875,28,787,10,44309530,0,0,0,
142558527,324424458,0,2179229,14,782,21,44305814,0,0,0,
142617290,324713396,1,2164043,23,336,37,43441534,0,1,0,
142566764,321595784,0,2165413,35,135,33,41616243,0,0,0,
141040256,311462769,1,2181287,37,385,35,41518932,0,1,0,
131598134,312603779,0,2164620,34,734,32,41740791,0,0,0,
131603757,324493288,0,2157894,35,750,31,44315209,0,0,0,
142575459,324435318,0,2161227,33,897,10,44306659,0,0,0,
142587000,324416461,0,2164662,25,1059,10,44303540,0,0,0,
142716672,324539528,1,2173891,14,843,24,44330931,0,1,0,
142534247,324386994,1,2184905,24,347,35,42398169,0,1,0,
142561388,317130749,0,2175764,34,359,32,41615762,0,0,0,
136992669,311979603,1,2166604,38,434,36,41610073,0,1,0,
131599792,316733884,2,2158115,47,894,45,42659740,0,2,0,
134788094,324440220,2,2152501,49,886,37,44308062,0,2,0,
142530853,324418899,1,2154192,34,795,10,44300554,0,1,0,
142567445,324408103,0,2170092,14,811,19,44302731,0,0,0,
142565649,324577810,0,2178959,16,293,31,44327578,0,0,0,
142609963,324537200,0,2177779,33,366,31,41619881,0,0,0,
144219645,309054694,1,2229956,37,1839,37,40969533,0,1,0,
142581001,311872492,0,2164501,33,299,31,41589634,0,0,0,
132661523,312024471,0,2162655,33,431,31,41613825,0,0,0,
131597888,321505877,1,2177305,61,1018,59,43718835,0,1,0,
139301129,324429428,1,2160132,42,780,29,44304719,0,1,0,
142590906,324436532,0,2156203,27,797,10,44306622,0,0,0,
142584790,324434348,0,2169334,14,730,22,44306632,0,0,0,
142525345,324377749,0,2163433,22,274,34,43287265,0,0,0,
142647737,321143744,0,2168635,34,334,32,41613856,0,0,0,
140604780,312029948,0,2163092,35,353,33,41616817,0,0,0,
131602987,313001618,1,2171129,38,738,36,41826927,0,1,0,
131604209,324415998,1,2157157,37,791,35,44300730,0,1,0,
142537318,324363734,0,2161130,41,852,18,44295641,0,0,0,
143122672,324948361,1,2172783,28,4025,10,44392218,0,1,0,
142592976,324474373,0,2167043,14,795,23,44312888,0,0,0,
142559590,324425126,1,2173153,25,321,40,42218522,0,1,0,
142509595,316324945,0,2182088,34,293,32,41626600,0,0,0,
136258657,312086616,0,2163472,35,323,33,41623704,0,0,0,
131601585,317575387,0,2167983,33,779,31,42839660,0,0,0,
135644804,324399131,1,2163892,38,772,27,44303172,0,1,0,
142590820,324420689,1,2153907,32,800,10,44303905,0,1,0,
142594314,324522724,1,2161883,14,866,20,44322219,0,1,0,
142575580,324314505,0,2160751,22,261,33,44130452,0,0,0,
142616352,324600892,0,2170336,33,285,31,41618345,0,0,0,
142534735,312036899,0,2172269,32,357,30,41616695,0,0,0,
132290223,312015691,0,2158840,34,476,32,41612769,0,0,0,
131601152,321887430,0,2154822,34,779,32,43797863,0,0,0,
139530969,324414621,1,2160817,40,771,26,44304280,0,1,0,
142516783,324342005,0,2165192,27,522,10,44291002,0,0,0,
142608203,324441617,0,2176269,14,1077,22,44306598,0,0,0,
142525651,324390908,0,2183589,23,329,31,43252021,0,0,0,
142567281,320993069,1,2176300,42,261,40,41619500,0,1,0,
140503769,311917868,0,2176680,34,299,32,41619870,0,0,0,
131597062,313092501,0,2173819,34,830,32,41854031,0,0,0,
131604855,324484888,0,2151367,33,888,31,44311723,0,0,0,
142781923,324597567,0,2150132,33,810,11,44330230,0,0,0,
142514269,324328014,0,2172328,14,728,12,44285164,0,0,0,
142636799,324415884,1,2165351,14,560,23,44303837,0,1,0,
142555772,324409212,1,2177066,25,273,42,42230568,0,1,0,
142602036,316396675,1,2178500,42,337,40,41617305,0,1,0,
136203531,312047077,0,2162579,34,355,32,41617354,0,0,0,
131602697,317609416,0,2165583,33,770,31,42856030,0,0,0,
135592487,324410177,0,2160339,34,823,23,44300312,0,0,0,
142695385,324331042,0,2158806,28,798,10,44357200,0,0,0,
142564224,324414216,1,2179666,14,732,20,44303106,0,1,0,
142607697,324503984,0,2162084,22,326,32,44161271,0,0,0,
142476629,324304106,0,2163619,32,229,30,41622054,0,0,0,
142526541,312068032,0,2173945,34,300,32,41617404,0,0,0,
132430416,312059751,1,2179594,39,433,37,41618651,0,1,0,
131597279,321696127,0,2161148,34,889,32,43761529,0,0,0,
139391842,324420134,0,2147181,34,775,21,44303678,0,0,0,
142563199,324433369,0,2155820,25,744,10,44305761,0,0,0,
142678141,324435394,1,2166014,14,940,21,44306852,0,1,0,
142618825,324457671,2,2180980,25,368,118,43248174,0,2,0,
142669847,320852777,10,2172017,66,380,63,41612912,0,10,0,
140350622,311890142,9,2162806,47,450,46,41597236,0,9,0,
131593611,313387486,10,2185768,48,1133,48,41928868,0,10,0,
131958440,324525628,11,2149503,51,980,40,44333666,0,11,0,
142636012,324459487,9,2164289,53,878,18,44314654,0,9,0,
142735645,324697440,9,2173390,21,851,19,44353825,0,9,0,
142634381,324445806,9,2166612,21,920,29,44314103,0,9,0,
142654654,324463269,10,2168659,31,292,48,42113275,0,10,0,
142674524,315706053,10,2167925,50,323,46,41611150,0,10,0,
135583665,312047468,9,2172788,47,443,45,41618358,0,9,0,
131596152,318389833,11,2163010,51,854,50,43034610,0,11,0,
136549550,324578888,10,2155390,44,809,33,44339680,0,10,0,
142630541,324484751,8,2155122,41,772,18,44319873,0,8,0,
142679664,324542694,9,2184946,22,761,29,44332540,0,9,0,
142618758,324460119,9,2162507,27,316,46,43879658,0,9,0,
142720286,323641301,12,2170751,64,336,63,41605293,0,12,0,
142626856,312057293,10,2173742,48,281,44,41619359,0,10,0,
131599083,311992436,9,2160883,48,840,45,41610151,0,9,0,
131561355,323642845,10,2164186,47,875,45,44178618,0,10,0,
141284613,324497219,10,2159184,49,1188,34,44329569,0,10,0,
142650219,324629041,9,2160858,37,772,18,44339511,0,9,0,
142664918,324510196,10,2182744,22,866,28,44325659,0,10,0,
142574791,324378024,9,2173243,31,313,44,42768183,0,9,0,
142643333,318752170,10,2166260,45,351,43,41604801,0,10,0,
138435531,311984082,10,2169441,49,375,47,41611090,0,10,0,
131599199,315260977,9,2169002,43,998,43,42342104,0,9,0,
133599987,324488936,9,2157563,46,946,36,44322184,0,9,0,
142656813,324485184,10,2157710,38,740,15,44316405,0,10,0,
142644618,324512844,10,2164151,20,1019,18,44318611,0,10,0,
142644152,324461922,10,2177824,23,381,42,44318010,0,10,0,
142663438,324475334,11,2165273,33,299,46,41661047,0,11,0,
142573469,313979694,9,2173643,40,258,39,41615840,0,9,0,
134054384,311996173,8,2165705,43,659,43,41610157,0,8,0,
131598319,320175140,10,2165404,53,814,49,43426402,0,10,0,
138083324,324466792,11,2161256,48,793,34,44331293,0,11,0,
142642006,324469729,11,2162200,42,895,16,44317355,0,11,0,
142622536,324440603,10,2173137,20,905,28,44313576,0,10,0,
142695152,324465975,8,2164669,29,277,43,43534369,0,8,0,
142634723,322164355,9,2178333,48,350,44,41614096,0,9,0,
141513956,311967246,9,2170698,48,377,46,41607208,0,9,0,
131600860,311984860,11,2174320,46,827,46,41617686,0,11,0,
131604504,324500690,10,2166358,48,886,44,44322056,0,10,0,
142599238,324472920,10,2161278,44,791,16,44313773,0,10,0,
142656442,324476975,10,2163639,38,929,16,44318757,0,10,0,
142616568,324463078,8,2159120,22,773,29,44315728,0,8,0,
142628531,324455393,10,2171698,28,347,42,42474044,0,10,0,
142694043,317462751,10,2165001,46,351,42,41616327,0,10,0,
137101495,312004876,11,2173559,46,397,46,41611263,0,11,0,
131503705,316575168,10,2159136,52,907,49,42670889,0,10,0,
135076514,324448718,9,2159185,46,802,35,44313477,0,9,0,
142671852,324486090,9,2161752,41,909,18,44319261,0,9,0,
142720007,324517830,10,2152239,17,808,24,44325265,0,10,0,
142664087,324491985,10,2168198,29,351,44,44242335,0,10,0,
142708297,324646729,10,2159709,183,304,186,41614188,0,10,0,
142662741,312010691,10,2174249,55,248,51,41616417,0,10,0,
132370957,311835455,9,2180098,48,435,46,41585454,0,9,0,
131598537,321889598,10,2157936,53,921,52,43807444,0,10,0,
139790880,324579999,11,2160201,52,859,40,44332696,0,11,0,
142623215,324468108,8,2158494,37,819,16,44315357,0,8,0,
142620820,324469811,9,2172817,20,805,26,44318752,0,9,0,
142659317,324484855,11,2162249,30,267,50,43149521,0,11,0,
142702135,320444753,9,2181269,46,314,46,41607319,0,9,0,
139902633,312012771,10,2171543,48,407,44,41614284,0,10,0,
131592001,313699500,10,2179685,48,989,47,41998819,0,10,0,
132144383,324488144,8,2156914,45,854,34,44320694,0,8,0,
142730183,324605277,11,2148950,59,842,24,44340467,0,11,0,
142667521,324469486,11,2165949,19,876,17,44317262,0,11,0,
142602445,324392835,8,2163118,20,675,31,44302301,0,8,0,
142704693,324624651,9,2175938,32,276,47,42076549,0,9,0,
142649614,315445818,9,2164397,50,312,46,41616077,0,9,0,
135342969,312013772,11,2183121,52,384,49,41615185,0,11,0,
131596624,318689155,11,2157507,53,976,52,43096228,0,11,0,
136801902,324517235,9,2159663,44,856,35,44362354,0,9,0,
142632941,324465395,9,2167064,38,841,15,44316708,0,9,0,
142704156,324564480,10,2170576,20,848,28,44331087,0,10,0,
142647639,324477682,9,2169247,24,383,39,43816359,0,9,0,
142619063,323442348,11,2162867,52,298,50,41621670,0,11,0,
142679689,311931641,10,2156701,47,317,47,41600579,0,10,0,
131599513,311941778,9,2178560,48,779,44,41607203,0,9,0,
131599221,324148433,10,2154589,48,939,46,44259730,0,10,0,
141346434,324495019,8,2162192,40,786,27,44319200,0,8,0,
142663379,324540962,10,2167903,37,870,15,44329350,0,10,0,
142694595,324575409,8,2176245,21,784,27,44335946,0,8,0,
142644635,324466993,10,2165786,30,377,46,42738810,0,10,0,
142669865,318561042,11,2183824,51,297,48,41609789,0,11,0,
138218478,311752326,9,2186869,43,596,42,41571779,0,9,0,
131599965,315704150,10,2162994,48,1109,44,42440905,0,10,0,
134000621,324457730,10,2147748,47,896,37,44317972,0,10,0,
142710270,324505385,8,2156271,35,888,15,44335948,0,8,0,
142687980,324525952,10,2167665,20,990,24,44326617,0,10,0,
142629646,324430804,11,2184131,21,327,47,44311824,0,11,0,
142626469,324495574,9,2167717,46,395,42,41610412,0,9,0,
142696717,313611449,10,2177992,46,420,44,41605352,0,10,0,
133550050,311935812,10,2162194,45,405,45,41602731,0,10,0,
131539162,320564445,8,2159134,45,705,44,43554965,0,8,0,
138638052,324506269,10,2160086,45,815,35,44322301,0,10,0,
142628657,324436448,9,2162273,34,742,13,44312393,0,9,0,
142632526,324458202,10,2165309,22,847,29,44312661,0,10,0,
142690185,324497068,11,2174756,26,308,44,43406480,0,11,0,
142638976,321536486,10,2171210,48,389,44,41610235,0,10,0,
141006418,312024286,8,2164531,43,368,43,41615666,0,8,0,
131562652,312466420,10,2177682,47,851,43,41730910,0,10,0,
131605707,324380219,9,2150527,46,873,44,44301905,0,9,0,
142637041,324381130,11,2149771,45,1042,16,44304252,0,11,0,
142674060,324488651,10,2165132,35,812,16,44316353,0,10,0,
144820309,329510429,10,2190272,493,25223,580,45156307,0,10,0,
142744929,324538025,12,2160257,121,309,198,41803501,0,12,0,
142642802,314256564,11,2165917,57,313,54,41618887,0,11,0,
134228260,311984689,9,2164777,55,400,51,41611152,0,9,0,
131599475,319860808,11,2162241,56,833,53,43359691,0,11,0,
137902448,324567322,12,2155430,62,891,44,44334606,0,12,0,
142624335,324456860,9,2157113,37,896,14,44311379,0,9,0,
142651160,324476721,10,2172586,19,882,28,44320275,0,10,0,
142714379,324498256,10,2163508,31,399,50,43575203,0,10,0,
142698789,322317081,10,2176055,45,392,45,41609135,0,10,0,
141550191,311626273,10,2185409,51,567,48,41551522,0,10,0,
131595753,312065363,9,2164333,49,909,47,41633805,0,9,0,
131603330,324461793,9,2150681,52,776,51,44318086,0,9,0,
131581719,324539679,10,2163255,53,686,50,44327080,0,10,0,
141729215,324579860,10,2158039,50,1023,36,44334303,0,10,0,
142657765,324492417,11,2157096,48,832,16,44319637,0,11,0,
142664265,324486566,8,2159570,21,696,27,44318965,0,8,0,
142676242,324485489,10,2170236,30,319,46,42671235,0,10,0,
142631283,318245503,10,2175873,50,331,46,41614034,0,10,0,
137944737,311985185,10,2161394,53,434,51,41610003,0,10,0,
131598903,315861709,10,2181905,46,831,46,42474298,0,10,0,
134307527,324594641,13,2166870,55,902,48,44339039,0,13,0,
142655943,324485228,10,2153255,41,865,13,44322338,0,10,0,
142687413,324552470,11,2189542,24,870,29,44334619,0,11,0,
142640614,324460738,9,2189193,22,307,45,44316216,0,9,0,
142633973,324455256,9,2173182,45,295,43,41608262,0,9,0,
142593002,313242479,12,2170621,50,278,50,41618912,0,12,0,
133362388,311995523,10,2171388,46,533,42,41614018,0,10,0,
131597311,320840266,9,2167910,48,816,48,43573799,0,9,0,
138782956,324565979,10,2172931,51,753,37,44336579,0,10,0,
142654113,324476354,10,2148792,43,836,18,44316562,0,10,0,
142690148,324590490,10,2165804,19,813,25,44335381,0,10,0,
142629095,324479138,11,2174098,29,442,60,43366701,0,11,0,
142649455,321341036,10,2168885,46,317,46,41604637,0,10,0,
140794883,311765183,10,2179838,47,399,44,41576069,0,10,0,
131597538,312831993,9,2169893,45,877,44,41801758,0,9,0,
131602793,324474169,11,2158966,52,900,52,44313062,0,11,0,
142626221,324496022,11,2163621,47,818,17,44318382,0,11,0,
142652450,324457596,10,2168288,36,946,18,44312968,0,10,0,
142735782,324530759,9,2175787,19,794,27,44332114,0,9,0,
142673455,324571493,8,2165746,30,338,40,42285229,0,8,0,
142677518,316358315,11,2176102,56,378,54,41583107,0,11,0,
136175300,311985492,12,2175433,58,393,54,41613016,0,12,0,
131602152,317724798,9,2166093,44,805,43,42889776,0,9,0,
136000931,324491717,11,2159334,52,885,39,44324890,0,11,0,
142654863,324467968,11,2160411,47,968,18,44316473,0,11,0,
142733604,324591702,9,2171390,20,850,28,44341507,0,9,0,
142685225,324573063,10,2160422,30,438,43,44020546,0,10,0,
142609273,324242176,10,2170445,44,356,43,41611354,0,10,0,
142633137,311983100,8,2175224,43,316,41,41610194,0,8,0,
131609799,312000581,10,2174204,44,875,44,41610077,0,10,0,
131597803,322818235,11,2171937,47,965,47,44015160,0,11,0,
140612483,324548219,9,2159122,47,983,30,44331555,0,9,0,
142661937,324466668,10,2163400,36,882,18,44318212,0,10,0,
142779367,324555571,14,2176543,23,1087,41,44338163,0,14,0,
142669573,324490907,11,2165646,32,372,58,42907620,0,11,0,
142741842,319368004,9,2177609,63,303,63,41612477,0,9,0,
138831759,311984413,9,2170639,46,441,45,41606446,0,9,0,
131594819,314886286,8,2178286,46,977,46,42258228,0,8,0,
133242130,324549663,10,2157192,47,849,36,44329215,0,10,0,
142691359,324560097,9,2155206,43,810,17,44332355,0,9,0,
142633604,324480733,9,2166636,21,871,17,44320277,0,9,0,
142632549,324440377,9,2186720,23,337,43,44313118,0,9,0,
142719259,324554320,10,2164314,42,385,50,41792618,0,10,0,
142706321,314269876,10,2162264,52,616,48,41604235,0,10,0,
134188201,312006404,9,2172812,45,574,43,41613325,0,9,0,
131598610,319958978,10,2176916,46,649,45,43378817,0,10,0,
137931809,324458543,10,2158060,50,940,36,44316283,0,10,0,
142666710,324475201,9,2172790,40,833,18,44317407,0,9,0,
142607901,324500506,10,2178466,20,749,26,44316744,0,10,0,
142660349,324551429,10,2169584,29,287,46,43580778,0,10,0,
142757979,322390447,11,2168867,49,578,46,41608615,0,11,0,
141598775,312129065,9,2161207,44,373,42,41617898,0,9,0,
131600771,312018817,9,2184289,46,770,44,41616452,0,9,0,
131601124,324441961,9,2153853,51,766,49,44314076,0,9,0,
142375490,324487059,10,2155286,47,892,33,44317684,0,10,0,
142649423,324476451,10,2157534,37,975,15,44317449,0,10,0,
142795417,324706645,10,2184677,23,972,29,44364247,0,10,0,
142743617,324497217,11,2171371,31,327,50,42462820,0,11,0,
142622863,317299596,8,2164599,42,321,41,41610206,0,8,0,
137068758,311905258,10,2180049,48,552,44,41613988,0,10,0,
131602537,316851982,8,2158908,43,997,40,42699463,0,8,0,
135102806,324477514,10,2148891,50,1103,40,44319947,0,10,0,
142706407,324481685,11,2155116,42,959,15,44322462,0,11,0,
142766953,324587833,10,2180123,19,956,27,44340074,0,10,0,
142706872,324523441,9,2166757,28,284,45,44217643,0,9,0,
142628356,324441119,10,2169730,44,313,42,41610822,0,10,0,
142617138,311992263,9,2178751,45,325,46,41611876,0,9,0,
132327193,311969787,10,2170827,46,458,42,41605489,0,10,0,
131600327,321930197,10,2170737,47,1038,45,43818276,0,10,0,
139676739,324398122,9,2158255,43,869,31,44302196,0,9,0,
142660066,324482112,10,2157443,37,964,15,44321123,0,10,0,
142591154,324423814,10,2160847,17,750,25,44306376,0,10,0,
142656259,324518148,10,2177083,31,485,46,43184449,0,10,0,
142637314,320513255,10,2169821,43,372,42,41607611,0,10,0,
140014320,311816329,9,2180243,48,350,48,41610344,0,9,0,
131599214,313712901,10,2173645,48,793,46,41993490,0,10,0,
132160004,324499198,10,2154392,44,917,35,44319679,0,10,0,
142705557,324591079,10,2153858,46,887,15,44338931,0,10,0,
142624555,324444716,9,2169803,19,753,19,44312170,0,9,0,
142708679,324569065,9,2168789,20,703,32,44335961,0,9,0,
142711383,324604869,9,2178730,31,347,43,42052116,0,9,0,
142655888,315335446,10,2181158,46,331,44,41606436,0,10,0,
