PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_LL_MISS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
46257159,109569354,8,41,42,8,0,
46252537,109565350,9,40,47,9,0,
46249983,109559360,7,40,30,7,0,
46216373,109594511,2,20,15,2,0,
46205545,109541500,2,21,31,2,0,
46256978,109565593,11,44,21,11,0,
46268298,109572190,9,38,33,9,0,
46244724,109559469,7,36,35,7,0,
46268969,109605610,11,42,28,11,0,
46261595,109609794,7,38,41,7,0,
46219577,109587500,2,20,31,2,0,
46291305,109572416,8,45,71,8,0,
46240394,109564544,8,38,28,8,0,
46266097,109603279,10,41,25,10,0,
46239396,109561312,10,39,24,10,0,
46277040,109559981,7,36,39,7,0,
46232064,109519060,8,36,33,8,0,
46260687,109561332,8,40,21,8,0,
46260362,109576411,7,40,54,7,0,
46202473,109542732,4,23,21,4,0,
46250038,109559406,10,41,40,10,0,
46287835,109567547,7,127,63,7,0,
46262816,109561042,10,43,52,10,0,
46265941,109564488,8,40,58,8,0,
46263171,109561475,7,36,40,7,0,
46245716,109561128,7,41,51,7,0,
46253984,109561267,8,37,58,8,0,
46260413,109573965,9,39,30,9,0,
46240798,109559957,8,38,45,8,0,
46260224,109521113,8,39,36,8,0,
65584807,134238590,8,3031,45677,8,0,
46236147,109518602,10,45,45,10,0,
46232772,109514553,9,37,46,9,0,
46218303,109548937,4,26,44,4,0,
46328266,109608219,9,44,83,9,0,
46268512,109555054,8,38,67,8,0,
46275959,109611901,7,39,55,7,0,
46229413,109552850,6,32,31,6,0,
46276789,109570284,9,48,76,9,0,
46281837,109605885,8,40,43,8,0,
46222516,109512855,8,37,29,8,0,
46261114,109564551,8,42,39,8,0,
46257943,109555123,8,37,32,8,0,
46255197,109558975,7,36,41,7,0,
46274559,109610450,8,42,31,8,0,
46282258,109573714,10,47,92,10,0,
46244678,109561835,7,37,37,7,0,
46256471,109561770,7,38,32,7,0,
46230697,109557528,8,34,39,8,0,
46256666,109561443,8,38,38,8,0,
46282833,109613003,8,42,35,8,0,
46199670,109542328,2,21,27,2,0,
46234285,109559886,7,39,23,7,0,
46265840,109603649,11,40,35,11,0,
46248425,109513983,6,41,33,6,0,
46243216,109557718,8,42,24,8,0,
46291731,109606086,9,47,25,9,0,
46259097,109558933,8,41,33,8,0,
46250579,109559712,7,46,34,7,0,
46196159,109506890,6,34,31,6,0,
46193997,109504039,2,22,32,2,0,
46263475,109567873,8,37,31,8,0,
46262132,109515070,8,37,37,8,0,
46244289,109573280,7,37,42,7,0,
46181099,109542071,0,13,36,0,0,
46226208,109551102,6,32,40,6,0,
46257308,109566198,9,39,18,9,0,
46232676,109595147,2,23,28,2,0,
46253661,109561577,8,41,38,8,0,
46250747,109564072,8,37,23,8,0,
46211739,109542195,1,17,38,1,0,
46152546,109515242,10,43,49,10,0,
46255874,109561198,11,44,39,11,0,
46279525,109561007,8,44,84,8,0,
46312873,109609803,10,49,43,10,0,
46243495,109516978,10,43,38,10,0,
46272157,109557640,6,36,43,6,0,
46208012,109547180,2,23,39,2,0,
46254704,109562189,8,46,33,8,0,
46273940,109567207,10,42,27,10,0,
46266152,109519638,9,47,31,9,0,
46274570,109559571,7,39,32,7,0,
46296663,109659217,9,40,39,9,0,
46295590,109612983,8,40,47,8,0,
46244542,109599425,7,37,24,7,0,
46251422,109565844,10,41,35,10,0,
46234396,109557327,8,38,23,8,0,
46265522,109561586,7,37,28,7,0,
46262341,109601840,8,38,40,8,0,
46204776,109544681,0,16,27,0,0,
46261603,109558510,5,33,37,5,0,
46280587,109570325,8,41,88,8,0,
46252277,109558879,6,32,32,6,0,
46280625,109606695,8,40,51,8,0,
46280906,109572663,10,42,48,10,0,
46254619,109558517,8,36,35,8,0,
46281327,109568911,8,40,42,8,0,
46239223,109561179,8,36,37,8,0,
46210227,109547137,1,19,29,1,0,
46258049,109570827,8,43,50,8,0,
46261520,109573191,9,43,58,9,0,
46293547,109606573,7,106,49,7,0,
46241910,109520126,8,42,50,8,0,
46253275,109554762,7,32,47,7,0,
46216912,109549659,2,23,49,2,0,
46264061,109568503,8,40,37,8,0,
46240086,109555678,10,41,31,10,0,
46254397,109568648,7,35,36,7,0,
46241350,109555470,7,36,34,7,0,
46223648,109474189,8,39,59,8,0,
46243605,109558679,8,36,30,8,0,
46217485,109473573,8,40,26,8,0,
46245291,109599472,7,38,20,7,0,
46245744,109562092,7,37,32,7,0,
46274573,109596550,7,34,28,7,0,
46251009,109561769,8,41,39,8,0,
46254775,109565614,10,40,18,10,0,
46242298,109557509,9,39,32,9,0,
46252430,109566589,10,42,52,10,0,
46232984,109555794,10,38,26,10,0,
46288902,109649341,6,34,43,6,0,
46261255,109562250,10,43,18,10,0,
46217688,109472580,10,42,20,10,0,
46225514,109515731,8,37,18,8,0,
46270023,109568722,8,41,38,8,0,
46186118,109539599,1,18,21,1,0,
46257148,109595668,2,87,86,2,0,
46246281,109571934,9,44,36,9,0,
46258450,109560049,11,42,51,11,0,
46246299,109560346,7,41,28,7,0,
46244557,109559066,8,36,26,8,0,
46249583,109557233,6,34,35,6,0,
46238293,109557019,8,35,32,8,0,
46279978,109571670,9,39,35,9,0,
46265438,109600471,7,38,28,7,0,
46277124,109569103,7,77,74,7,0,
46236246,109593870,1,19,83,1,0,
46273536,109572573,9,45,41,9,0,
46280711,109566990,10,41,59,10,0,
46202271,109545551,3,22,33,3,0,
46245824,109599876,2,86,104,2,0,
46246888,109556807,8,40,32,8,0,
46240877,109563361,6,34,29,6,0,
46254847,109562920,9,39,31,9,0,
46252406,109568695,8,40,23,8,0,
46206079,109544325,2,22,22,2,0,
46318406,109574821,9,72,109,9,0,
46248104,109596685,6,32,38,6,0,
66187333,134290855,8,2957,50229,8,0,
46252945,109562784,9,51,36,9,0,
46242999,109562622,8,42,22,8,0,
46204922,109464362,9,42,21,9,0,
46254816,109604583,7,40,22,7,0,
46215309,109542898,1,19,23,1,0,
46277624,109567285,10,46,45,10,0,
46260084,109572133,11,45,67,11,0,
46211866,109550411,2,22,27,2,0,
46266160,109608515,8,38,42,8,0,
46241776,109558454,6,35,36,6,0,
46216456,109546683,3,24,41,3,0,
46268140,109605275,9,42,40,9,0,
46259758,109563472,8,38,31,8,0,
46212253,109554307,4,25,26,4,0,
46277387,109563321,9,40,31,9,0,
46296438,109615183,8,35,60,8,0,
46251032,109563263,8,40,39,8,0,
46275444,109609925,8,40,36,8,0,
46235032,109551611,2,54,61,2,0,
46236154,109554747,7,40,36,7,0,
46244288,109561015,6,34,24,6,0,
46233755,109558687,8,39,32,8,0,
46247528,109557607,8,42,16,8,0,
46259755,109561233,7,36,41,7,0,
46266885,109562680,8,40,56,8,0,
46261874,109564495,9,43,46,9,0,
46231811,109595104,2,19,33,2,0,
46268213,109566992,9,43,35,9,0,
46243192,109522283,9,42,27,9,0,
46235907,109518423,8,44,28,8,0,
46296687,109608218,8,43,43,8,0,
46219404,109512829,6,35,43,6,0,
46254921,109569059,8,42,33,8,0,
46241446,109568076,8,41,35,8,0,
46267495,109564910,7,40,34,7,0,
46216466,109466467,9,41,25,9,0,
46135318,109521911,10,41,24,10,0,
46239992,109588681,2,18,35,2,0,
46274676,109564662,8,42,66,8,0,
46247814,109563601,8,36,56,8,0,
46249355,109520367,8,39,59,8,0,
46280610,109566593,9,40,63,9,0,
46249183,109566691,7,34,46,7,0,
46257880,109571766,8,40,37,8,0,
46248712,109558832,9,42,19,9,0,
46290211,109616391,9,41,36,9,0,
46279259,109557085,9,105,47,9,0,
46231948,109555919,2,25,59,2,0,
46243702,109552979,6,37,44,6,0,
46259866,109564217,8,39,41,8,0,
46261913,109568936,8,49,65,8,0,
46323082,109614994,10,46,70,10,0,
46182515,109541408,1,17,24,1,0,
46212117,109551614,2,22,46,2,0,
46273383,109572600,10,41,24,10,0,
46263609,109559881,9,40,33,9,0,
46282782,109613806,8,42,18,8,0,
46214737,109512209,7,37,25,7,0,
46263227,109568039,8,40,29,8,0,
46251575,109561282,6,33,42,6,0,
46267420,109566042,9,41,37,9,0,
46358697,109570873,10,71,156,10,0,
46263792,109561072,7,38,39,7,0,
46244799,109558215,7,36,40,7,0,
46253593,109560099,7,38,45,7,0,
46157426,109515490,10,39,55,10,0,
46249273,109561155,8,38,36,8,0,
46247042,109560083,7,36,21,7,0,
46286513,109597829,10,41,28,10,0,
46221971,109546787,2,20,37,2,0,
46251063,109560197,9,41,37,9,0,
46287431,109528831,9,48,96,9,0,
46239572,109558859,9,39,27,9,0,
46301777,109618921,10,42,31,10,0,
46231865,109556255,7,36,23,7,0,
46205548,109546600,1,18,29,1,0,
46264976,109566083,9,40,40,9,0,
46264481,109602654,9,39,23,9,0,
46269421,109573068,9,44,42,9,0,
46255052,109560125,9,41,29,9,0,
46202645,109549151,2,22,39,2,0,
46253116,109558754,6,38,51,6,0,
46254775,109569750,8,37,36,8,0,
46242405,109560103,8,39,18,8,0,
46198751,109548023,2,21,32,2,0,
46223359,109553504,6,32,25,6,0,
46256145,109564627,8,36,24,8,0,
46271994,109562804,9,41,49,9,0,
46263483,109592937,2,25,55,2,0,
46257958,109567821,10,44,34,10,0,
46240120,109559692,9,44,24,9,0,
46265489,109610624,10,46,26,10,0,
46229923,109553692,6,36,36,6,0,
46255827,109568917,7,39,42,7,0,
46244067,109556415,10,43,27,10,0,
46211877,109548772,2,27,44,2,0,
46261439,109561313,9,39,23,9,0,
46243526,109564999,7,38,45,7,0,
46253768,109563406,9,41,45,9,0,
46242448,109561166,8,37,33,8,0,
46184538,109543849,0,15,26,0,0,
46221879,109550110,5,27,26,5,0,
46283609,109563218,9,41,40,9,0,
46223108,109508276,6,33,31,6,0,
46245348,109559848,10,40,30,10,0,
46235591,109556387,11,41,17,11,0,
46256861,109564140,8,43,33,8,0,
46249029,109555443,7,43,34,7,0,
46211772,109543217,2,20,30,2,0,
46219491,109550971,2,27,41,2,0,
46267426,109566710,9,44,59,9,0,
46249147,109560757,7,39,28,7,0,
46198866,109543634,2,22,28,2,0,
46245021,109559567,7,39,35,7,0,
46247767,109563719,8,39,33,8,0,
46230776,109554439,1,20,30,1,0,
46236527,109480494,11,42,32,11,0,
46273801,109569456,10,44,83,10,0,
46199601,109547874,2,24,26,2,0,
46209280,109547478,1,23,57,1,0,
46261867,109603366,9,39,19,9,0,
46270256,109569879,9,44,18,9,0,
46249321,109558779,8,39,19,8,0,
46268188,109609692,7,38,26,7,0,
46228640,109555032,7,37,20,7,0,
46256107,109567583,6,33,26,6,0,
46258125,109563052,8,40,48,8,0,
46235238,109482292,9,44,26,9,0,
46215189,109588593,2,20,21,2,0,
46383505,109562501,8,38,31,8,0,
46262603,109568804,8,38,40,8,0,
46248418,109555691,8,39,55,8,0,
46252615,109571272,8,39,40,8,0,
46243135,109557795,8,37,24,8,0,
46267068,109567781,8,38,29,8,0,
46268673,109608370,7,37,44,7,0,
46276505,109564987,6,33,39,6,0,
46245046,109558264,8,40,27,8,0,
46260855,109569393,8,41,29,8,0,
46253417,109556139,9,40,13,9,0,
46236200,109560709,7,38,18,7,0,
46326750,109602321,6,36,28,6,0,
46243794,109566888,8,38,23,8,0,
46273962,109563982,9,40,33,9,0,
46223994,109611363,10,42,38,10,0,
46259265,109568710,8,68,91,8,0,
46241422,109563664,8,37,24,8,0,
46240321,109557903,6,38,27,6,0,
46240876,109553887,9,35,30,9,0,
46256687,109562005,8,39,32,8,0,
46202217,109544382,2,22,33,2,0,
46227363,109562221,7,40,18,7,0,
46259687,109562094,9,40,34,9,0,
46194682,109542485,2,20,33,2,0,
46204004,109548993,2,21,17,2,0,
46269349,109563149,10,40,13,10,0,
46253025,109560287,8,40,32,8,0,
46253267,109559349,9,41,25,9,0,
46268445,109560798,6,32,41,6,0,
46269433,109563792,8,103,157,8,0,
46274105,109567850,8,41,33,8,0,
46269051,109561675,9,40,52,9,0,
46268551,109575833,9,43,50,9,0,
46227719,109551753,3,27,45,3,0,
46198391,109543155,1,20,34,1,0,
46272375,109565392,8,45,73,8,0,
46267689,109557129,8,44,40,8,0,
46264991,109561115,8,43,42,8,0,
46242517,109558816,8,40,17,8,0,
46243769,109556973,8,36,11,8,0,
46279139,109600879,7,32,52,7,0,
46255719,109570177,9,39,15,9,0,
46252734,109543515,2,23,26,2,0,
46276996,109606212,8,39,15,8,0,
46180450,109510831,8,36,23,8,0,
46270642,109612207,9,39,18,9,0,
46260635,109562981,9,41,30,9,0,
46226743,109587472,2,21,42,2,0,
46227533,109520453,8,40,30,8,0,
46185109,109378949,9,39,48,9,0,
46258220,109563349,6,34,18,6,0,
46272213,109560344,10,40,53,10,0,
46283286,109524990,9,41,41,9,0,
46236868,109555836,7,40,24,7,0,
46274558,109610486,7,38,36,7,0,
46270333,109609846,8,42,28,8,0,
46250610,109562160,10,42,22,10,0,
46221991,109548155,2,20,41,2,0,
46253126,109560008,8,40,38,8,0,
46249950,109561382,8,42,20,8,0,
46250881,109562939,8,42,41,8,0,
46241467,109562471,6,31,22,6,0,
46225107,109512931,8,38,23,8,0,
46244272,109561106,8,40,32,8,0,
46241925,109558323,8,41,23,8,0,
46281176,109548894,1,18,23,1,0,
46249246,109561077,7,34,34,7,0,
46265386,109563695,9,41,37,9,0,
46216228,109547941,1,18,41,1,0,
46204384,109546405,2,22,40,2,0,
46277869,109575087,8,40,67,8,0,
46214079,109544581,1,18,52,1,0,
46231342,109593431,2,22,26,2,0,
46268726,109610606,8,41,30,8,0,
46263137,109565991,9,39,26,9,0,
46283109,109566195,11,43,27,11,0,
46256315,109601771,8,40,24,8,0,
46250809,109560047,7,40,25,7,0,
46238210,109558183,10,40,28,10,0,
46205000,109545641,1,20,30,1,0,
46246944,109564548,8,39,57,8,0,
46278876,109568795,7,40,52,7,0,
46240911,109557980,8,38,15,8,0,
46274975,109568342,8,39,46,8,0,
46218473,109505562,2,21,55,2,0,
46214893,109513652,8,37,24,8,0,
46264342,109607089,7,35,17,7,0,
46254907,109562534,7,36,47,7,0,
46296154,109573177,9,39,54,9,0,
46262543,109568879,7,42,58,7,0,
46234564,109546192,1,18,52,1,0,
46246652,109562613,9,41,36,9,0,
46252907,109559706,10,42,37,10,0,
46260018,109600411,7,38,45,7,0,
46269874,109567689,6,35,30,6,0,
46250730,109563322,8,39,25,8,0,
46242916,109562289,8,38,26,8,0,
46286947,109572697,10,44,48,10,0,
46273271,109607106,8,40,25,8,0,
46267399,109604140,7,35,30,7,0,
46233277,109563196,8,38,19,8,0,
46264780,109563348,8,41,26,8,0,
46247211,109562613,10,40,15,10,0,
46241720,109560502,7,36,27,7,0,
69297838,134376748,8,2954,82156,8,0,
46245405,109557514,6,35,36,6,0,
46261563,109573326,9,50,51,9,0,
46265077,109565041,9,49,21,9,0,
46267723,109570553,11,44,32,11,0,
46251084,109561551,8,41,26,8,0,
46264152,109496820,2,18,22,2,0,
46261751,109562558,8,42,32,8,0,
46250294,109562077,8,38,23,8,0,
46233679,109558035,8,37,20,8,0,
46228853,109551409,3,26,39,3,0,
46114479,109523019,10,44,50,10,0,
46260301,109558484,6,33,40,6,0,
46264029,109566133,8,37,39,8,0,
46253899,109561038,8,39,28,8,0,
46238493,109563295,8,36,15,8,0,
46249604,109561977,10,42,23,10,0,
46241642,109599215,7,33,18,7,0,
46283629,109604735,8,38,35,8,0,
46236991,109562506,8,42,21,8,0,
46221155,109473682,9,39,47,9,0,
46247619,109562309,8,40,36,8,0,
46221938,109554962,7,39,10,7,0,
46201429,109469650,8,37,20,8,0,
46255643,109560057,9,42,26,9,0,
46257365,109562864,8,42,29,8,0,
46255830,109559250,9,41,26,9,0,
46240632,109559644,7,39,29,7,0,
46236461,109557877,8,34,36,8,0,
46257231,109571100,9,40,44,9,0,
46263024,109568891,8,41,44,8,0,
46239318,109558749,9,42,19,9,0,
46260700,109565726,7,39,34,7,0,
46224552,109514949,8,40,21,8,0,
46254562,109565174,7,35,26,7,0,
46305432,109557930,8,39,22,8,0,
46242252,109526374,8,39,25,8,0,
46228394,109556234,7,38,24,7,0,
46266439,109610427,7,40,25,7,0,
46238868,109554940,7,34,21,7,0,
46220918,109476982,10,41,28,10,0,
46226558,109474779,9,42,25,9,0,
46263670,109609898,9,39,25,9,0,
46254796,109563660,8,42,32,8,0,
46231692,109594359,2,28,20,2,0,
46270016,109573284,10,40,30,10,0,
46281381,109564507,10,44,28,10,0,
46264661,109566435,8,39,34,8,0,
46261259,109643904,7,37,21,7,0,
46256332,109570161,7,38,27,7,0,
46214244,109506047,7,33,25,7,0,
46256328,109565253,10,41,28,10,0,
46293710,109604599,9,46,35,9,0,
46215484,109650535,10,40,15,10,0,
46290256,109604340,8,41,37,8,0,
46240944,109567297,7,37,35,7,0,
46253976,109562049,7,37,34,7,0,
46248576,109565598,8,38,30,8,0,
46294691,109608476,9,42,37,9,0,
46242344,109563133,10,40,25,10,0,
46243011,109559505,7,38,20,7,0,
46228586,109584967,1,18,25,1,0,
46277910,109582800,7,55,138,7,0,
46259743,109564960,9,40,24,9,0,
46294409,109611227,10,41,70,10,0,
46227962,109516083,10,42,36,10,0,
46240060,109560030,8,37,21,8,0,
46239180,109559372,7,34,24,7,0,
46218544,109516293,10,42,22,10,0,
46246300,109564524,8,39,33,8,0,
46276415,109603128,7,36,26,7,0,
46254917,109558504,10,41,29,10,0,
46179492,109532455,0,14,31,0,0,
46232688,109548646,2,24,38,2,0,
46320497,109567402,11,47,82,11,0,
46260895,109557938,7,36,44,7,0,
46226362,109548350,4,28,48,4,0,
46260752,109559690,7,43,24,7,0,
46259588,109557936,6,40,30,6,0,
46262151,109604275,8,40,15,8,0,
46266119,109559701,9,41,30,9,0,
46232415,109555767,7,41,24,7,0,
46252522,109564605,8,41,27,8,0,
46262462,109603662,6,33,49,6,0,
46245742,109567570,8,38,28,8,0,
46275679,109561704,9,42,40,9,0,
46268513,109610497,9,40,19,9,0,
46235935,109519600,9,39,28,9,0,
46309120,109652958,9,40,24,9,0,
46239567,109560404,6,35,26,6,0,
46280515,109567724,8,39,27,8,0,
46271744,109564858,10,43,25,10,0,
46195548,109538751,2,18,22,2,0,
46257483,109560964,8,44,20,8,0,
46250177,109556201,7,36,40,7,0,
46255459,109568472,8,42,37,8,0,
46262391,109516833,9,40,36,9,0,
46277944,109512054,8,39,14,8,0,
46262478,109558291,7,38,26,7,0,
46255275,109602372,7,35,28,7,0,
46258238,109562175,8,35,36,8,0,
46257100,109569980,8,37,53,8,0,
46255665,109565505,8,37,31,8,0,
46268800,109608158,8,36,23,8,0,
46224593,109502577,4,25,29,4,0,
46236721,109557956,6,32,20,6,0,
46279337,109564460,10,41,29,10,0,
46281849,109615642,9,42,26,9,0,
46209047,109426602,10,45,25,10,0,
46265532,109569625,8,40,30,8,0,
46248868,109561755,7,44,55,7,0,
46264480,109605187,7,38,42,7,0,
46274092,109605301,8,41,63,8,0,
46259506,109518053,9,43,36,9,0,
46232421,109554165,7,41,26,7,0,
46222478,109549819,2,24,23,2,0,
46236238,109560809,10,39,13,10,0,
46249023,109561187,11,44,19,11,0,
46259824,109561936,10,59,47,10,0,
46226387,109590230,1,21,45,1,0,
46281230,109559841,9,46,46,9,0,
46258317,109563250,8,38,20,8,0,
46204399,109463159,8,38,30,8,0,
46291324,109607070,9,41,31,9,0,
46248322,109562284,8,41,33,8,0,
46222146,109513050,7,41,14,7,0,
46267193,109605722,8,41,34,8,0,
46219079,109552153,6,31,17,6,0,
46276649,109618766,9,47,30,9,0,
46242447,109566087,9,41,20,9,0,
46266621,109562568,9,41,22,9,0,
46237946,109561135,7,35,18,7,0,
46254643,109565943,9,42,28,9,0,
46203866,109539459,2,19,20,2,0,
46274377,109561425,9,41,27,9,0,
46263526,109571305,8,39,43,8,0,
46178770,109541787,1,17,12,1,0,
46232123,109471893,10,40,25,10,0,
46246916,109553755,6,32,17,6,0,
46251942,109604663,7,34,21,7,0,
46251715,109561870,8,39,23,8,0,
46263948,109563527,8,40,22,8,0,
46257579,109563282,8,38,34,8,0,
46252422,109548167,2,23,20,2,0,
46211380,109464188,8,37,41,8,0,
46231705,109520170,8,40,21,8,0,
46287893,109649314,9,40,39,9,0,
46246918,109554372,8,39,18,8,0,
46246474,109561809,7,37,27,7,0,
46215538,109555867,7,36,17,7,0,
46264991,109561609,10,40,31,10,0,
46253670,109557922,7,39,9,7,0,
46202567,109545738,1,18,25,1,0,
46248323,109566971,9,41,21,9,0,
46248103,109564875,9,40,16,9,0,
46217367,109545930,1,26,42,1,0,
46251329,109566847,10,41,41,10,0,
46262627,109558689,9,41,33,9,0,
46246808,109558849,10,41,18,10,0,
46243903,109561696,8,40,25,8,0,
46305473,109647957,10,42,22,10,0,
46239751,109562052,7,35,23,7,0,
46238253,109563219,8,41,20,8,0,
46234818,109561207,8,38,9,8,0,
46265922,109561941,9,40,28,9,0,
46282198,109608837,8,46,12,8,0,
46215799,109470203,8,40,46,8,0,
46295390,109607625,9,49,38,9,0,
46223248,109475925,8,46,28,8,0,
46237731,109554253,10,42,33,10,0,
46279946,109611780,7,44,38,7,0,
46214119,109513752,7,41,26,7,0,
46263812,109606780,6,38,25,6,0,
46251775,109565868,11,45,37,11,0,
46280841,109609702,7,38,24,7,0,
46236890,109557928,8,39,25,8,0,
46259624,109527179,9,38,37,9,0,
46284204,109542592,2,18,18,2,0,
46215909,109549388,1,20,50,1,0,
46227158,109518918,8,37,31,8,0,
46267568,109574596,7,62,136,7,0,
46253734,109570210,8,38,25,8,0,
46210970,109544479,2,24,41,2,0,
46230328,109512191,8,37,41,8,0,
46122892,109600389,10,40,30,10,0,
46259823,109561720,8,42,29,8,0,
46271734,109562916,8,39,21,8,0,
46239530,109516233,7,42,35,7,0,
46237196,109560590,6,31,21,6,0,
46208171,109548504,2,23,13,2,0,
46269137,109562341,9,38,25,9,0,
46225559,109471961,8,34,24,8,0,
46250093,109570033,9,42,28,9,0,
46120785,109510347,10,40,22,10,0,
46251471,109569420,7,38,24,7,0,
46197843,109544198,2,19,20,2,0,
46286406,109652877,9,41,23,9,0,
46235035,109561678,7,37,27,7,0,
46288900,109571350,9,44,39,9,0,
46279005,109566299,9,42,48,9,0,
46254516,109473448,10,42,42,10,0,
46220515,109540485,0,13,39,0,0,
46238204,109552445,3,23,34,3,0,
46256464,109560384,8,43,45,8,0,
46276278,109570852,9,46,41,9,0,
46275815,109560416,8,47,44,8,0,
46207556,109544623,0,18,61,0,0,
46197825,109507480,2,25,27,2,0,
46288012,109559929,10,47,40,10,0,
46268016,109569792,9,43,16,9,0,
46227700,109553391,6,38,25,6,0,
46275394,109574617,9,48,51,9,0,
46233653,109555739,7,39,17,7,0,
46199633,109552060,1,19,26,1,0,
46268486,109558642,9,42,22,9,0,
46243263,109563306,7,37,31,7,0,
46254287,109559576,7,35,38,7,0,
46255100,109559498,8,43,48,8,0,
46305688,109604554,8,39,43,8,0,
46252926,109557635,8,39,43,8,0,
46255071,109561868,7,37,24,7,0,
46265066,109558216,7,35,48,7,0,
46292684,109605210,8,40,44,8,0,
46244767,109559527,8,39,21,8,0,
46251372,109563204,7,36,24,7,0,
46230002,109557477,8,40,22,8,0,
46242263,109554695,7,37,24,7,0,
46225600,109560448,6,33,22,6,0,
46222077,109519666,8,37,18,8,0,
46198945,109547608,2,19,18,2,0,
46256304,109566022,9,42,49,9,0,
46300169,109609058,9,40,23,9,0,
46241845,109598499,6,31,18,6,0,
46269711,109563297,9,44,36,9,0,
46255550,109519438,8,105,150,8,0,
68408839,134457447,7,2804,71392,7,0,
46243465,109555874,7,40,44,7,0,
46235011,109518667,7,42,36,7,0,
46261061,109598221,7,37,22,7,0,
46279717,109571478,10,48,62,10,0,
46243907,109559117,8,44,28,8,0,
46271138,109561017,8,43,29,8,0,
46266193,109603084,8,41,23,8,0,
46242623,109561174,7,36,24,7,0,
46254278,109561913,8,41,42,8,0,
46252540,109563513,8,40,11,8,0,
46254617,109560922,10,43,23,10,0,
46231354,109562362,8,39,8,8,0,
46277475,109563979,7,104,173,7,0,
46231596,109558436,8,37,21,8,0,
46242525,109517079,9,40,39,9,0,
46238916,109563838,8,38,24,8,0,
46244108,109559454,7,38,15,7,0,
46256161,109571278,9,38,30,9,0,
46276415,109605614,8,36,14,8,0,
46219371,109544055,1,23,46,1,0,
46227414,109469256,9,42,36,9,0,
46261893,109561754,7,41,42,7,0,
46253604,109559723,8,43,44,8,0,
46242699,109550931,3,26,53,3,0,
46284615,109572376,10,43,47,10,0,
46200301,109649282,10,42,36,10,0,
46221415,109592906,1,18,35,1,0,
46244249,109562273,7,38,24,7,0,
46263807,109567855,9,39,43,9,0,
46274861,109605828,9,43,18,9,0,
46207195,109545332,2,22,38,2,0,
46261289,109562705,8,38,27,8,0,
46213348,109542950,1,20,32,1,0,
46186393,109540970,1,17,21,1,0,
46270092,109562437,3,33,95,3,0,
46248093,109560773,9,39,31,9,0,
46289398,109571068,11,43,21,11,0,
46245526,109560136,8,38,26,8,0,
46250117,109566783,7,35,14,7,0,
46257380,109563939,8,35,16,8,0,
46183129,109533952,0,14,30,0,0,
46230231,109559770,3,26,27,3,0,
46267319,109562908,10,42,45,10,0,
46213373,109547721,2,19,26,2,0,
46237935,109558528,9,39,23,9,0,
46276890,109606758,8,39,13,8,0,
46243020,109563092,10,45,14,10,0,
46245162,109570192,7,37,16,7,0,
46192025,109539819,1,19,22,1,0,
46252943,109559470,7,38,25,7,0,
46288359,109584207,7,42,62,7,0,
46238156,109552470,6,32,14,6,0,
46250077,109566130,10,40,23,10,0,
46245320,109556213,8,39,33,8,0,
46252814,109566482,7,38,23,7,0,
46270198,109558326,10,43,15,10,0,
46247994,109565141,10,40,22,10,0,
46249366,109565265,10,42,26,10,0,
46276379,109565577,7,36,38,7,0,
46201370,109546745,3,23,26,3,0,
46192957,109504010,1,18,30,1,0,
46273260,109583401,7,65,136,7,0,
46185390,109540714,1,18,17,1,0,
46245414,109564931,8,37,31,8,0,
46262204,109602659,8,37,15,8,0,
46240529,109565734,7,36,34,7,0,
46174783,109540000,0,13,15,0,0,
46236110,109553282,3,23,36,3,0,
46250882,109565335,11,42,26,11,0,
46269621,109565536,7,39,54,7,0,
46199274,109545874,2,24,14,2,0,
46217025,109552573,1,19,35,1,0,
46269673,109605752,7,40,42,7,0,
46255718,109599793,6,32,38,6,0,
46277776,109561582,8,40,34,8,0,
46262587,109603266,8,39,26,8,0,
46275714,109558958,8,42,37,8,0,
46235398,109553775,7,37,21,7,0,
46268649,109606197,8,41,31,8,0,
46233739,109558378,8,38,35,8,0,
46275174,109609109,8,43,27,8,0,
46235858,109557187,8,40,24,8,0,
46258353,109561983,8,37,35,8,0,
46273504,109564163,8,39,21,8,0,
46188834,109510403,1,19,30,1,0,
46229557,109561445,8,40,19,8,0,
46277877,109608934,9,41,31,9,0,
46230920,109473436,10,40,25,10,0,
46289469,109658414,7,38,62,7,0,
46274382,109560546,8,40,34,8,0,
46198336,109545998,2,20,27,2,0,
46275779,109570350,11,43,45,11,0,
46243161,109559184,8,39,24,8,0,
46255890,109558833,5,28,42,5,0,
46205625,109545769,2,21,45,2,0,
46247010,109563772,7,37,40,7,0,
46310066,109614011,11,45,28,11,0,
46280152,109567147,8,42,50,8,0,
46241242,109559003,10,44,32,10,0,
46236838,109561454,7,43,22,7,0,
46202347,109549285,1,20,31,1,0,
46210565,109511841,7,39,18,7,0,
46255694,109566696,8,45,36,8,0,
46252792,109558706,10,47,32,10,0,
46249378,109566966,7,40,42,7,0,
46256647,109601614,7,40,15,7,0,
46245067,109565887,6,35,35,6,0,
46256240,109563206,9,45,28,9,0,
