PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
156390766,344384187,97526,10,36,2593304,193,
158560736,375598032,106426,9,25,2402623,157,
145640416,344348284,107943,10,41,2603321,94,
158492237,375537624,103734,9,25,2392002,56,
148057439,344616101,104722,10,37,2614503,82,
158522200,375622415,96951,10,30,2381815,69,
150592293,344349985,104016,9,31,2610867,80,
157992714,375516627,103600,10,26,2395044,94,
158529518,362659876,94534,9,26,2613559,87,
155575034,375667885,104657,10,36,2417374,74,
171801944,368585896,10241461,10,2589,2640900,75990,
145412440,362113648,107093,9,52,2616681,79,
158468001,375445331,91787,10,31,2378775,106,
152817357,344406494,102072,10,36,2602621,73,
158555602,375449499,106157,10,88,2398923,72,
155145414,344446832,102268,9,34,2622571,103,
158546778,375564747,105043,10,34,2367932,87,
157592539,344423515,92332,10,33,2619364,144,
158112645,375481303,101956,9,25,2376857,77,
146502552,344272270,87588,9,32,2617143,102,
158466568,375524035,90523,10,25,2405447,109,
148692071,344244351,85661,9,30,2611219,46,
158551489,375639173,97825,11,29,2372439,78,
151153857,344259417,91697,9,31,2609795,69,
158484493,375599600,99461,10,29,2381832,92,
153534559,344337837,89169,9,30,2620981,59,
158487638,375547815,104994,10,33,2402396,103,
156089668,344311892,97826,9,33,2597234,63,
179385242,344743151,25742923,11,3418,2965961,116462,
158518189,375638497,98294,9,35,2408363,58,
148175170,344346085,93863,9,32,2602094,86,
158505749,375589081,101931,10,28,2385451,84,
150653202,344296557,106259,10,32,2599063,57,
157960691,375637469,106088,9,25,2401798,54,
158453080,362899571,91027,10,28,2591776,74,
155552880,375521077,103394,9,36,2422735,84,
158488303,368386761,85060,10,34,2603588,102,
153026898,375533082,106424,10,36,2476631,56,
158521517,374605693,103707,10,30,2591567,73,
145282265,357001241,108429,9,31,2597191,75,
158461911,375576163,85686,9,33,2544235,66,
145312855,351080954,108463,10,33,2616520,41,
158499111,375564185,84988,10,93,2540594,147,
145367970,344986857,117064,10,31,2593776,79,
158545718,375539925,85708,9,26,2476707,81,
145252240,370526247,91576,9,36,2598510,43,
158423709,375428109,79732,10,28,2439271,82,
145368287,364962987,102313,10,35,2587330,144,
171292140,375548718,10246419,10,53,2611895,69140,
151436886,344417889,93654,10,43,2623992,64,
158121702,375391330,102575,9,26,2389230,92,
153553514,344435040,93436,10,33,2603473,88,
158460067,375530529,91274,9,27,2383160,80,
155955739,344411841,94535,10,35,2609327,50,
158552771,375663322,111384,10,31,2405940,97,
145358619,344413732,100042,10,37,2604182,50,
158481475,375569300,96600,9,24,2369361,88,
147813276,344370763,102661,10,31,2591626,88,
158450894,375527787,102238,9,26,2384465,74,
150231694,344534942,104963,10,33,2589616,101,
158126923,375717438,121869,10,28,2374789,103,
158525839,362581916,98527,9,30,2593610,76,
155540267,375526166,99842,10,35,2420629,57,
158487189,368513740,110255,9,91,2622718,125,
178549065,375546535,24964798,10,4297,3095415,106123,
158477680,375512351,105379,10,44,2380243,79,
146454525,344494787,100283,9,31,2621881,77,
158564258,375689962,116269,10,35,2374164,106,
148992374,344339589,90102,10,36,2594521,67,
158398591,375548321,99093,9,26,2379732,54,
151347324,344365386,99196,10,35,2591161,57,
158552159,375517863,108012,9,27,2383054,107,
153791025,344358572,98838,9,34,2604961,72,
158474529,375553691,94846,10,27,2367854,88,
156414235,344545070,108210,10,31,2604713,99,
158424107,375476135,95752,10,28,2383897,71,
145920901,344634997,102672,10,32,2610919,86,
158419506,375438608,96177,9,24,2372873,52,
148266600,344406731,95493,10,35,2597309,58,
158511643,375538793,95469,10,29,2385745,99,
150675448,344288676,102495,9,34,2610407,147,
158574470,375695979,106449,10,31,2388678,205,
153244971,344295681,91622,9,58,2611002,190,
158555388,375566970,108337,10,28,2387583,79,
155823521,344333640,93139,10,33,2598894,82,
158486738,375552086,98803,9,33,2386466,54,
158349433,344347930,107049,10,33,2615885,96,
150249460,375923816,108436,10,96,2532360,191,
158424678,350125826,97964,9,29,2593414,42,
147759241,375541814,110618,10,35,2549242,84,
158553035,356104206,94131,10,31,2592422,79,
145429208,374837536,115785,10,34,2599118,51,
158487814,375883192,90730,9,27,2449848,70,
145338328,368871263,91752,9,37,2606327,81,
158461601,375605348,87533,10,35,2431223,70,
145272686,363160767,104375,10,34,2617564,35,
158461648,375321636,75627,9,33,2393200,122,
