PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
33061376,100761129,41221,4,14,2623,18,
46225168,109509740,26862,5,17,2402,37,
45840401,78303261,37200,5,18,3125,30,
33091716,78315872,45705,5,16,3582,24,
33084345,88350606,39736,5,19,2021,21,
42602752,109503170,32385,4,16,2647,23,
46239783,89634535,41811,5,19,2678,53,
33098091,78357375,43429,5,14,3472,4,
33082829,78311073,42116,5,22,2688,32,
37464846,109503177,48546,5,13,2538,21,
46238146,101859099,36747,5,18,2997,34,
37620322,78227739,35637,4,13,3042,22,
33077092,78275945,42625,5,21,2662,28,
33092609,107679561,50966,5,15,2685,24,
46217408,109509218,26801,5,17,2627,16,
42934729,78315318,38593,5,16,3251,40,
33091607,78298091,36321,5,18,3082,13,
33075043,95190655,50763,5,15,2775,14,
45512046,109420821,31485,4,16,2791,14,
46220271,82658398,36303,5,16,2645,32,
33103833,78317291,37141,5,16,3562,17,
33047853,83095307,39616,5,20,2128,4,
40375594,109551193,33999,4,15,3095,26,
46221893,95111308,36764,5,16,2781,20,
34888831,78317097,32193,5,18,3234,15,
33084322,78294124,40893,5,24,2680,17,
34984833,109507790,40549,5,16,2740,29,
46230507,107752475,37076,4,16,2565,41,
40214503,78317380,43431,5,20,3145,28,
33073018,78234336,38763,6,21,3257,26,
33067886,101650991,42263,4,16,2876,16,
46220090,109509854,27121,5,17,2611,17,
45421183,78305061,43162,4,18,3257,54,
33076920,78276899,36977,5,15,3886,31,
33065133,89233083,46162,5,18,2235,10,
42985689,109554179,36926,5,18,2892,8,
46197958,88666948,29723,4,14,2533,29,
33093390,78312219,43203,6,13,3623,20,
33076531,78286403,44905,5,19,2760,39,
37783815,109509309,39745,5,13,2339,7,
46212100,100995355,37464,5,16,3237,25,
37295601,78303506,32571,4,11,3188,13,
33084992,78283928,47093,5,22,3075,32,
33070911,108590936,44937,5,16,3046,27,
46209344,109509841,30516,4,17,2050,27,
42552470,78271843,42673,5,17,3105,19,
33062538,78282552,39827,5,18,3260,23,
33080466,96028972,44365,5,16,3132,19,
45909766,109509661,41006,5,17,2769,34,
46218995,81556814,39560,5,15,2711,34,
33065166,78287827,36902,5,16,3565,18,
33102553,83471410,42598,5,30,2333,36,
40363952,109509704,31369,4,18,2903,23,
46261267,95021528,39878,5,26,2958,40,
34846134,78322149,29617,4,16,3122,27,
33099825,78335873,40671,5,19,2613,28,
34934317,109509634,43011,6,15,2857,8,
46269561,107782884,36925,4,15,2589,25,
40270894,78309580,46843,5,19,3481,35,
33080711,78299944,35946,5,24,3457,17,
33081769,101607862,44343,5,18,3104,12,
46223184,109509013,29485,4,15,2253,23,
45432648,78320500,38860,5,20,3055,53,
33083279,78313442,43760,4,14,3400,31,
33104733,89450308,45728,6,22,2222,12,
43047589,109508463,34905,5,18,2916,11,
46204388,88566587,29417,4,15,2446,9,
33098021,78289255,52073,5,17,3595,15,
33096490,78310923,43716,6,22,2497,19,
37808982,109509827,44463,4,13,2783,27,
46240038,101048607,37366,5,18,2824,33,
37229957,78309446,44527,5,13,3129,29,
32984689,78240458,40725,5,19,2659,21,
33093961,108943284,50705,5,16,3161,15,
46222303,109509546,29498,5,20,2504,14,
42306423,78252665,40982,4,18,3207,22,
33083748,78320302,33497,5,20,3076,18,
33138597,96425940,44135,4,16,2638,20,
45910997,109550015,31366,5,17,2638,29,
46236672,81924917,32348,5,15,2586,24,
33099549,78320888,37537,5,17,3609,17,
33077736,83729381,41593,5,26,2252,36,
40641416,109509615,40298,5,19,3140,30,
46267386,94450641,34159,4,16,2787,36,
34665357,78364769,34941,5,13,3157,45,
33065353,78301985,41309,5,20,2667,18,
35283368,109509533,40111,5,15,2400,15,
46224013,107007202,42988,5,17,2633,40,
